data,1241810700,1247840.0;67225.0;1312483.0;47441.0;1320143.0;71185.0,1.0|1.41421356237|1.73205080757|2.0|2.2360679775 1033.0 30.0 109728 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 978.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 9621.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 13061.0 691.0 109699 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 5657.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 7365.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 21237.0 1769.0 109708 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 7859.0 311.0 109709 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 7560.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 35848.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 2811.0 62.0 109717 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 3918.0 119.0 109718 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 5706.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 3615.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 13671.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 2435.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 1155.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 829.0 17.0 109724 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 845.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 950.0 24.0 109726 0.0000|0.0000|0.0000|0.0000|0.0000;1.0|1.41421356237|1.73205080757|2.0|2.2360679775 2350.0 134.0 109727 0.0000|0.0000|0.0000|0.0000|0.0000,109728.0 830;109697.0 830;109635.0 830;109699.0 830;109729.0 830;109706.0 830;109708.0 830;109709.0 830;109710.0 830;109667.0 830;109717.0 830;109718.0 830;109719.0 830;109720.0 830;109721.0 830;109722.0 830;109723.0 830;109724.0 830;109725.0 830;109726.0 830;109727.0 830,109728 45;109729 29;109667 49;109699 39;109697 42;109706 36;109708 38;109709 41;109710 34;109635 39;109717 43;109718 34;109719 41;109720 40;109721 43;109722 48;109723 38;109724 41;109725 38;109726 37;109727 35
data,1241810700,1247905.0;67227.0;1312533.0;47442.0;1320200.0;71187.0,0.894653130689|1.19015368222|1.44241824162|1.51630429809|1.81538437249 1036.0 30.0 109728 0.0000|0.0000|0.0000|0.0000|0.0000;0.966748176051|1.17557118255|1.37365690145|1.53317477454|1.83009122286 981.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;0.874387053628|1.24384218949|1.43972977442|1.54647507916|1.83726392428 35851.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;0.850196151527|1.26428938781|1.53533749157|1.65653496307|1.93486718829 13063.0 691.0 109699 0.0000|0.0000|0.0000|0.0000|0.0000;0.929994096295|1.32774045746|1.54032821415|1.65081957829|1.92966030008 5659.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;0.932905485752|1.25192869895|1.4258554678|1.54448333399|1.83965443277 7368.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;0.651754249733|1.00158704647|1.27556089956|1.21801668772|1.41213522057 21248.0 1771.0 109708 0.1823|-0.0376|-0.0698|0.2905|-0.0067;0.876323025508|1.32341432189|1.60673155734|1.68082894643|1.95528294101 7861.0 311.0 109709 0.0000|0.0000|0.0000|0.0000|0.0000;0.945993091406|1.19303321603|1.53202962035|1.645748015|1.92560896532 7562.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;0.980686516548|1.24021647149|1.42757745322|1.54798293626|1.8408568681 9624.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;0.860866030887|1.31578269315|1.45769554493|1.58871628867|1.87281506705 2814.0 62.0 109717 0.0000|0.0000|0.0000|0.0000|0.0000;0.998843535077|1.38366648821|1.55377413699|1.68266934192|1.82428624544 3921.0 119.0 109718 0.0000|0.0000|0.0000|0.0000|0.0000;0.91206352325|1.34895039421|1.52869371936|1.66400965935|1.81014017446 5709.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;0.939588620345|1.36797728039|1.58651339575|1.68044202952|1.81196675996 3618.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;0.872235305362|1.1391216503|1.4643706964|1.53314975529|1.69091133155 13675.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;0.967237127637|1.38501722795|1.55775942678|1.69008351264|1.96367812844 2437.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;0.962836246656|1.34537677119|1.52736246875|1.64149449234|1.78395214132 1158.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;0.953453004607|1.37048128783|1.5229580327|1.67817187329|1.95299247679 831.0 17.0 109724 0.0000|0.0000|0.0000|0.0000|0.0000;0.874254188969|1.15885858578|1.3845939973|1.52109307263|1.81510190413 848.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;0.980276430985|1.39131735044|1.56460271007|1.69140791485|1.9648909258 952.0 24.0 109726 0.0000|0.0000|0.0000|0.0000|0.0000;0.863237367152|1.29481113095|1.50911432576|1.57462836913|1.85903470981 2353.0 134.0 109727 0.0000|0.0000|0.0000|0.0000|0.0000,109728.0 1170;109697.0 1170;109635.0 1170;109699.0 1170;109729.0 1170;109706.0 1170;109708.0 1170;109709.0 1170;109710.0 1170;109667.0 1170;109717.0 1170;109718.0 1170;109719.0 1170;109720.0 1170;109721.0 1170;109722.0 1170;109723.0 1170;109724.0 1170;109725.0 1170;109726.0 1170;109727.0 1170,109728 69;109729 52;109635 62;109699 63;109697 58;109706 67;109708 57;109709 54;109710 70;109667 53;109717 71;109718 39;109719 52;109720 55;109721 61;109722 59;109723 43;109724 43;109725 43;109726 49;109727 50
data,1241810700,1247994.0;67229.0;1312619.0;47442.0;1320285.0;71190.0,0.776556088538|1.10399903062|1.25475515052|1.30414775721|1.4836791424 1040.0 30.0 109728 0.0000|0.0000|0.0000|0.0000|0.0000;0.789316561281|1.04977685539|1.2600210556|1.41710977898|1.58338666358 983.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;0.801768718106|1.05767887082|1.1984234482|1.29233056602|1.47675344577 13068.0 691.0 109699 0.0000|0.0000|0.0000|0.0000|0.0000;0.812491951341|1.22901172272|1.34790359504|1.34093719723|1.65232694308 5663.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;0.84002041911|1.1027698284|1.29092388286|1.35090168714|1.67650390356 7370.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;0.807146066865|1.12318681498|1.30107654577|1.36224263817|1.53196429678 9627.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;0.619266840245|0.924027047089|1.13883166488|1.05749912058|1.2830721038 21254.0 1771.0 109708 0.1605|-0.0400|-0.0801|0.1931|-0.0034;0.824035055463|1.08935107709|1.20610250098|1.25848933639|1.44310261283 7867.0 311.0 109709 0.0000|0.0000|0.0000|0.0000|0.0000;0.818350211866|1.113094807|1.27824646756|1.31947040867|1.49687093882 7567.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;0.809531961034|1.06261403803|1.20988778353|1.2758500747|1.45768245914 35855.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;0.734922118838|0.9843698248|1.16415979524|1.14569346078|1.51328883744 2820.0 63.0 109717 0.0540|0.2322|-0.0098|0.0399|-0.0017;0.802870804397|1.05404255765|1.25576073085|1.28931368048|1.46778913235 3925.0 119.0 109718 0.0000|0.0000|0.0000|0.0000|0.0000;0.75677665908|1.0604836336|1.2074407949|1.28916095244|1.49460218757 5713.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;0.841606536634|1.11387894337|1.3013132233|1.30706251757|1.48981990489 3622.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;0.828078865314|1.11036887004|1.26257988148|1.34127322325|1.56234381968 13677.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;0.832867493121|1.0823838182|1.29239076236|1.3539809428|1.67921882151 2440.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;0.754526211404|1.19112347753|1.30749424986|1.30998217505|1.48737310127 1163.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;0.709709601122|1.02284601783|1.24074956609|1.298596675|1.62038250986 835.0 17.0 109724 0.0000|0.0000|0.0000|0.0000|0.0000;0.820392192615|1.12646185109|1.28913666123|1.31058861983|1.64386893212 851.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;0.797752511083|1.17438549166|1.37457944564|1.38961011719|1.558926332 956.0 24.0 109726 0.0000|0.0000|0.0000|0.0000|0.0000;0.730580769203|1.03206033901|1.21501553002|1.17851812963|1.3739786293 2362.0 135.0 109727 -0.0465|-0.0126|-0.0461|0.2102|0.0008,109728.0 2000;109697.0 2000;109635.0 2000;109699.0 2000;109729.0 2000;109706.0 2000;109708.0 2000;109709.0 2000;109710.0 2000;109667.0 2000;109717.0 2000;109718.0 2000;109719.0 2000;109720.0 2000;109721.0 2000;109722.0 2000;109723.0 2000;109724.0 2000;109725.0 2000;109726.0 2000;109727.0 2000,109728 91;109729 93;109699 88;109697 94;109706 90;109667 116;109708 114;109709 87;109710 88;109635 107;109717 89;109718 95;109719 86;109720 98;109721 85;109722 83;109723 91;109724 110;109725 93;109726 94;109727 108
data,1241810700,1248095.0;67231.0;1312717.0;47446.0;1320378.0;71194.0,0.725001931322|1.06392717961|1.17380381939|1.18828128345|1.38372648937 1043.0 30.0 109728 0.0000|0.0000|0.0000|0.0000|0.0000;0.754419273715|0.964990781463|1.08099308214|1.09364120673|1.27166766612 5669.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;0.661829632635|0.977437316646|1.08882671157|1.12570567367|1.32901936618 35859.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;0.713852565336|0.933719334996|1.0525335344|1.09344944097|1.29992888211 9632.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;0.717905027791|0.913802695346|1.0377229708|1.09034825618|1.29739763142 989.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;0.696421851618|1.00811769634|1.11898146253|1.13266265555|1.33469769629 7376.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;0.574904520896|0.899010152911|1.08299128076|0.977495851086|1.21080582746 21259.0 1771.0 109708 0.1247|-0.0439|-0.0809|0.1762|-0.0109;0.703112148669|0.972587468334|1.0750304163|1.08273938004|1.28895739081 7872.0 312.0 109709 -0.0531|-0.0109|-0.0476|0.2770|0.0004;0.752579949762|1.01369707793|1.11553438457|1.0950662748|1.30093140752 7572.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;0.768475540968|1.03390345038|1.1586801331|1.17235321651|1.37491841421 13071.0 691.0 109699 0.0000|0.0000|0.0000|0.0000|0.0000;0.700171021306|0.838759385496|0.967081795673|0.959487742921|1.1909353065 2826.0 63.0 109717 0.0228|0.1829|-0.0061|0.0376|-0.0011;0.71195781307|1.00104129732|1.12189201391|1.15037374207|1.34844144613 3928.0 119.0 109718 0.0000|0.0000|0.0000|0.0000|0.0000;0.74170188059|0.975601806283|1.08966443642|1.14425325745|1.37866184519 5716.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;0.708089897593|1.00116812199|1.14077891034|1.10926592432|1.32679823479 3627.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;0.75971387435|1.06709851825|1.19002036949|1.17112721346|1.41575733203 13681.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;0.751935520187|1.0300332984|1.14372980391|1.19927240901|1.38951699482 2444.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;0.748032429442|1.00570139909|1.10328417383|1.11718352801|1.32192897168 1166.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;0.655048744166|0.980124344985|1.11520563741|1.08999365378|1.28934955202 844.0 18.0 109724 -0.0448|-0.0327|-0.0161|0.1760|0.0002;0.688901737711|0.942206224699|1.06193142847|1.07901876616|1.28836725376 857.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;0.720254798255|1.02281915174|1.16125398187|1.13230170424|1.33311539525 961.0 24.0 109726 0.0000|0.0000|0.0000|0.0000|0.0000;0.69658566241|0.993321487624|1.13357499149|1.06604448877|1.28206172246 2367.0 135.0 109727 -0.0483|-0.0335|-0.0403|0.1701|0.0006,109728.0 2000;109697.0 2000;109635.0 2000;109699.0 2000;109729.0 2000;109706.0 2000;109708.0 2000;109709.0 2000;109710.0 2000;109667.0 2000;109717.0 2000;109718.0 2000;109719.0 2000;109720.0 2000;109721.0 2000;109722.0 2000;109723.0 2000;109724.0 2000;109725.0 2000;109726.0 2000;109727.0 2000,109728 90;109697 87;109635 103;109667 94;109729 89;109706 81;109708 97;109709 98;109710 98;109699 98;109717 101;109718 91;109719 89;109720 103;109721 90;109722 100;109723 95;109724 95;109725 101;109726 91;109727 109
data,1241810700,1248168.0;67232.0;1312803.0;47448.0;1320470.0;71196.0,0.674323146903|0.93405280334|1.01274340751|1.0481357926|1.26474558949 1046.0 30.0 109728 0.0000|0.0000|0.0000|0.0000|0.0000;0.665496152258|0.888505293498|0.970091754273|1.019313322|1.23858753828 992.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;0.663328940787|0.892209610499|0.996631884255|1.03216036158|1.24803370123 9634.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;0.692104786219|0.986960477055|1.09050821963|1.09848687634|1.31245481669 13074.0 691.0 109699 0.0000|0.0000|0.0000|0.0000|0.0000;0.683544309295|0.923255657155|1.02531108806|1.03472913397|1.22312781694 5671.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;0.689889686855|0.903879314715|1.00710553081|1.00789234319|1.23058099838 7379.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;0.554844658011|0.885256123538|1.03612816373|0.935554331483|1.09542491777 21264.0 1771.0 109708 0.1174|-0.0324|-0.0708|0.1463|-0.0059;0.660470285423|0.885195883792|1.00079040891|0.93695332798|1.14530998055 7884.0 313.0 109709 -0.0771|-0.0487|-0.0751|0.2376|-0.0204;0.619721215791|0.947421042225|1.0363433396|1.01848791698|1.23572747625 7576.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;0.659544191924|0.974661543412|1.06535274103|1.09023851494|1.29905546719 35861.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;0.648832945277|0.799656326008|0.938579623166|0.915635308079|1.09052961493 2829.0 63.0 109717 0.0129|0.1829|-0.0075|0.0358|-0.0096;0.678345337002|0.979792877763|1.06689352997|1.07106776157|1.28162694746 3931.0 119.0 109718 0.0000|0.0000|0.0000|0.0000|0.0000;0.678370757751|0.931120494808|1.0291489516|1.08100898869|1.2352815778 5719.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;0.642867419757|0.9274024247|1.04653456138|1.04532628868|1.19413682637 3630.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;0.695826581843|0.955345753661|1.06236604762|1.047157215|1.17257263157 13686.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;0.66956536381|0.959275376479|1.05468943905|1.06731387847|1.2776449843 2448.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;0.666355581359|0.939312410025|1.0254504135|1.03720521688|1.25726170104 1169.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;0.652821815826|0.978944870956|1.09669006039|1.0581660776|1.24166325465 847.0 18.0 109724 -0.0447|-0.0307|-0.0291|0.1667|-0.0130;0.661982529472|0.92992767652|1.03288643467|1.05411582332|1.26671880853 858.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;0.653228367928|0.978226404968|1.06099279061|1.04875468379|1.26241807151 964.0 24.0 109726 0.0000|0.0000|0.0000|0.0000|0.0000;0.669900768227|0.955303646387|1.08309552549|1.01343075682|1.16551354061 2370.0 135.0 109727 -0.0523|-0.0351|-0.0375|0.1695|0.0003,109728.0 2000;109697.0 2000;109635.0 2000;109699.0 2000;109729.0 2000;109706.0 2000;109708.0 2000;109709.0 2000;109710.0 2000;109667.0 2000;109717.0 2000;109718.0 2000;109719.0 2000;109720.0 2000;109721.0 2000;109722.0 2000;109723.0 2000;109724.0 2000;109725.0 2000;109726.0 2000;109727.0 2000,109728 95;109729 89;109667 104;109699 99;109697 99;109706 111;109708 93;109709 91;109710 102;109635 93;109717 100;109718 93;109719 83;109720 116;109721 87;109722 96;109723 92;109724 80;109725 92;109726 82;109727 103
data,1241810700,1248260.0;67235.0;1312886.0;47448.0;1320560.0;71200.0,0.638861875521|0.910020776506|0.996366213172|1.00351420203|1.15678463743 1049.0 30.0 109728 0.0000|0.0000|0.0000|0.0000|0.0000;0.630692582655|0.900391467723|0.976365258014|0.983070553608|1.18169277673 5674.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;0.626107836307|0.950561979658|1.04519962151|1.03539626748|1.18503202088 35864.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;0.613740101713|0.857427465552|0.939745928357|0.96778626085|1.1321774199 9638.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;0.645503547639|0.877650374515|0.959458520207|0.973366253412|1.17820111528 995.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;0.595603723059|0.838194054372|0.944075930528|0.956849257005|1.1252588306 7382.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;0.51650354177|0.845396241134|0.976001363625|0.873972306902|1.04593074248 21269.0 1771.0 109708 0.0884|-0.0394|-0.0602|0.1431|-0.0058;0.624620453529|0.860370943717|0.976974917252|0.915096608532|1.10606667401 7887.0 313.0 109709 -0.0717|-0.0444|-0.0654|0.2096|-0.0308;0.619695012188|0.892920488475|0.990040189392|0.959011116265|1.11623217086 7578.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;0.635960822752|0.787667632486|0.898599759605|0.8546914347|1.03299588835 13083.0 692.0 109699 -0.0374|0.1027|-0.0149|0.0957|-0.0000;0.557904147596|0.70223426352|0.824604192723|0.812793127762|1.01094819232 2834.0 63.0 109717 0.0183|0.1312|-0.0090|0.0319|-0.0073;0.609939407493|0.917650824234|1.0022934688|1.00631685236|1.16735102602 3935.0 119.0 109718 0.0000|0.0000|0.0000|0.0000|0.0000;0.633178396533|0.90748487027|0.986754294516|1.00467026536|1.1694497376 5723.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;0.637998659506|0.926479492942|1.02809068508|1.00334282551|1.15930753834 3632.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;0.588266823003|0.90441488609|0.98468723892|0.970174843884|1.11572509288 13691.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;0.645162401846|0.945949192511|1.01137848694|1.02788454512|1.1771633021 2451.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;0.631231097013|0.916765038905|0.98615402744|0.997963533407|1.15172810706 1172.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;0.647800928502|0.94144960427|1.04237366262|0.983682166753|1.18084687117 852.0 18.0 109724 -0.0434|-0.0401|-0.0263|0.1380|-0.0112;0.630864905408|0.909952388442|0.996969728237|1.00169644432|1.15397497743 862.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;0.540303110707|0.826106549069|0.897483733171|0.881663632105|1.05227684524 973.0 25.0 109726 0.2003|-0.0188|-0.0306|-0.0134|-0.0009;0.535149284323|0.864655058367|0.970477243512|0.878116133385|1.05285151772 2380.0 136.0 109727 0.0712|-0.0665|-0.0437|0.1640|-0.0005,109728.0 2000;109697.0 2000;109635.0 2000;109699.0 2000;109729.0 2000;109706.0 2000;109708.0 2000;109709.0 2000;109710.0 2000;109667.0 2000;109717.0 2000;109718.0 2000;109719.0 2000;109720.0 2000;109721.0 2000;109722.0 2000;109723.0 2000;109724.0 2000;109725.0 2000;109726.0 2000;109727.0 2000,109728 98;109697 112;109635 94;109667 86;109729 105;109706 86;109708 92;109709 104;109710 75;109699 89;109717 104;109718 91;109719 86;109720 85;109721 91;109722 93;109723 103;109724 106;109725 106;109726 93;109727 101
data,1241810700,1248330.0;67237.0;1312978.0;47451.0;1320640.0;71205.0,0.549799282522|0.815316569654|0.897912628389|0.853692856377|1.02783672432 1058.0 31.0 109728 -0.0006|-0.0095|-0.0126|0.1280|-0.0022;0.630392497711|0.898869678111|0.974945827507|0.969967886315|1.11207627561 5676.0 95.0 109697 0.0000|0.0000|0.0000|0.0000|0.0000;0.596899661067|0.853185884215|0.934098397416|0.926571796258|1.0915951177 35867.0 1537.0 109635 0.0000|0.0000|0.0000|0.0000|0.0000;0.611888994728|0.858801554547|0.931485780077|0.94457758645|1.09312815079 998.0 22.0 109729 0.0000|0.0000|0.0000|0.0000|0.0000;0.589042438924|0.832865576848|0.91432792053|0.913857660902|1.04388688445 7386.0 189.0 109706 0.0000|0.0000|0.0000|0.0000|0.0000;0.612623142745|0.856792410885|0.925348453722|0.956732047521|1.12272177186 9639.0 171.0 109667 0.0000|0.0000|0.0000|0.0000|0.0000;0.51303451491|0.826530224589|0.943763131739|0.833083378511|1.0144098769 21271.0 1771.0 109708 0.0888|-0.0499|-0.0532|0.1401|-0.0058;0.59917588111|0.846057676245|0.956972027314|0.890895553042|1.04565649216 7890.0 313.0 109709 -0.0747|-0.0439|-0.0682|0.2093|-0.0304;0.61655131033|0.889834690595|0.953854400219|0.926683367153|1.08878599835 7581.0 243.0 109710 0.0000|0.0000|0.0000|0.0000|0.0000;0.599871448721|0.746582611552|0.842542884684|0.798191305488|0.987782105814 13087.0 692.0 109699 -0.0342|0.1010|-0.0126|0.0790|-0.0000;0.556388374829|0.701191730759|0.809363112744|0.796592359211|0.945619837787 2836.0 63.0 109717 0.0181|0.1312|-0.0083|0.0319|-0.0054;0.574807535553|0.818049196575|0.908643805647|0.855235137967|1.00421461795 3946.0 120.0 109718 -0.0392|-0.0332|-0.0078|0.1333|-0.0052;0.569415552815|0.862943454294|0.93913839739|0.969301051208|1.09532346028 5726.0 251.0 109719 0.0000|0.0000|0.0000|0.0000|0.0000;0.59014006601|0.841991127271|0.930571932944|0.921682700934|1.04710354092 3636.0 130.0 109720 0.0000|0.0000|0.0000|0.0000|0.0000;0.586845899981|0.903752329793|0.975301878649|0.960293851322|1.10880760794 13692.0 1102.0 109721 0.0000|0.0000|0.0000|0.0000|0.0000;0.605693913569|0.916541374182|0.977565259781|0.981212847828|1.13578319827 2454.0 118.0 109722 0.0000|0.0000|0.0000|0.0000|0.0000;0.604590585543|0.879328815151|0.94472056316|0.954551878289|1.11563578735 1174.0 6.0 109723 0.0000|0.0000|0.0000|0.0000|0.0000;0.607548527139|0.860795470799|0.964611846877|0.897721217449|1.05609223775 856.0 18.0 109724 -0.0444|-0.0428|-0.0268|0.1378|-0.0074;0.622926384445|0.906346147194|0.976666540514|0.987993710992|1.14213716796 863.0 16.0 109725 0.0000|0.0000|0.0000|0.0000|0.0000;0.47791332258|0.79282304253|0.876589516831|0.856738949446|1.03090122971 976.0 25.0 109726 0.1537|-0.0147|-0.0232|-0.0166|-0.0014;0.515537614214|0.855080293693|0.964922209329|0.868367405842|1.0445386648 2382.0 136.0 109727 0.0565|-0.0628|-0.0399|0.1556|-0.0006,109728.0 2000;109697.0 2000;109635.0 2000;109699.0 2000;109729.0 2000;109706.0 2000;109708.0 2000;109709.0 2000;109710.0 2000;109667.0 2000;109717.0 2000;109718.0 2000;109719.0 2000;109720.0 2000;109721.0 2000;109722.0 2000;109723.0 2000;109724.0 2000;109725.0 2000;109726.0 2000;109727.0 2000,109728 77;109697 98;109635 102;109729 113;109706 94;109667 111;109708 102;109709 94;109710 81;109699 78;109717 106;109718 95;109719 108;109720 102;109721 85;109722 93;109723 89;109724 103;109725 98;109726 79;109727 92
