
New Run at  12/04/2014 23:56:00
, Time,UCBLearnAccesses;UCBClicks;randomLearnAccesses;randomClicks;greedyLearnAccesses;greedyClicks,(varOfClusterUsers Article_Access Clicks ID Theta),(ID;epochArticles),(ID;epochSelectedArticles)
data,1241506500,426384.0;20911.0;446269.0;15881.0;448840.0;21556.0,0.119229928424|0.185436954268|0.186923464153|0.219234702439|0.226481491867 3733.0 135.0 109601 0.0095|0.0174|0.0601|0.0241|0.0030;0.222194084083|0.249519640641|0.248810983324|0.234070173654|0.239397402084 6540.0 526.0 109603 -0.1894|0.0279|0.0935|0.1597|0.0080;0.133830024037|0.211055558247|0.225641573538|0.222460340956|0.231059452752 12153.0 330.0 109476 -0.0015|-0.0071|0.0276|0.0747|0.0002;0.0944851993759|0.131733883538|0.17282806786|0.152184388677|0.154960208388 15795.0 1729.0 109605 0.0253|0.0490|-0.0024|0.1245|0.0281;0.119658392565|0.194501414853|0.211038675047|0.242742830879|0.249829623718 3072.0 115.0 109608 0.0213|-0.0030|0.0213|0.0226|0.0034;0.130081576955|0.151538113467|0.187838194605|0.189586079505|0.198586070589 1906.0 41.0 109610 -0.0125|0.0821|0.0023|0.0777|0.0030;0.130905625502|0.169094301905|0.187417281796|0.196556649747|0.20648986975 1360.0 33.0 109611 0.0019|0.0408|0.0261|0.0597|-0.0003;0.0919292952736|0.120027328368|0.122263419488|0.103791685235|0.132111564702 12949.0 1286.0 109612 0.0128|0.0743|0.0767|0.1164|-0.0231;0.149665817777|0.203451094972|0.210682943113|0.267620956177|0.27506845788 11101.0 305.0 109517 -0.0135|0.0218|0.0424|-0.0075|-0.0002;0.0835407034211|0.0928039010611|0.132551901064|0.122385465065|0.134966817348 4063.0 243.0 109614 0.0342|0.1049|0.0162|0.0969|0.0021;0.142345483526|0.19598993644|0.228149381138|0.275918922392|0.283220378641 1457.0 12.0 109613 -0.0025|0.0209|0.0001|0.0011|-0.0000;0.098518755614|0.134936823006|0.156123684729|0.130656691312|0.133586163687 5045.0 342.0 109617 0.0029|0.0458|0.0339|0.1484|0.0278;0.152746091846|0.206568595604|0.216398329118|0.239915973443|0.247198107372 1082.0 17.0 109618 -0.0182|0.0206|0.0346|0.0358|0.0037;0.147212506221|0.212894502062|0.229126702392|0.256190147059|0.261255055338 605.0 4.0 109619 -0.0060|0.0003|0.0196|0.0030|0.0068;0.101885269621|0.154901809624|0.190150467004|0.16956958566|0.173619810781 6205.0 289.0 109594 0.0208|0.0281|0.0011|0.1223|0.0219;0.0877775926334|0.106184920654|0.136746251339|0.11445645543|0.125281415878 3982.0 251.0 109615 0.0306|0.0810|0.0198|0.1288|0.0078;0.124881939862|0.180693590155|0.19956655705|0.204555918475|0.212851285608 13470.0 1039.0 109596 0.0099|0.0214|0.0232|0.0613|0.0032;0.152431410482|0.163164430325|0.201585900913|0.204488252788|0.214060247821 6322.0 369.0 109598 -0.0286|0.0859|-0.0008|0.0685|-0.0009;0.108756482149|0.140636760676|0.162667929482|0.20525556364|0.214981825503 6439.0 346.0 109599 0.0305|0.0492|0.0238|0.0167|-0.0008,109601.0 1076;109603.0 1076;109476.0 1076;109605.0 1076;109608.0 1076;109610.0 1076;109611.0 1076;109612.0 1076;109613.0 1076;109614.0 1076;109517.0 1076;109617.0 1076;109618.0 1076;109619.0 1076;109594.0 1076;109615.0 1076;109596.0 1076;109598.0 1076;109599.0 1076,109601 58;109603 53;109476 54;109605 49;109608 52;109610 59;109611 64;109612 72;109517 54;109614 71;109613 57;109617 67;109618 52;109619 50;109594 57;109615 45;109596 65;109598 51;109599 46
data,1241506800,426488.0;20916.0;446366.0;15883.0;448943.0;21559.0,0.119205627526|0.185426170667|0.186905789529|0.219231868499|0.226423825584 3736.0 135.0 109601 0.0097|0.0174|0.0599|0.0242|0.0030;0.222132833874|0.249358595516|0.248644406552|0.233928858674|0.239251490511 6550.0 527.0 109603 -0.1878|0.0264|0.0935|0.1597|0.0078;0.133716781519|0.210929908718|0.225327797233|0.222207407218|0.230746404776 12157.0 330.0 109476 -0.0011|-0.0069|0.0274|0.0735|0.0002;0.0944733555088|0.131710228316|0.172798652007|0.152183880144|0.154933314882 15802.0 1729.0 109605 0.0254|0.0491|-0.0023|0.1243|0.0278;0.11965825768|0.194501317727|0.211038566116|0.242742732875|0.249775847833 3074.0 115.0 109608 0.0213|-0.0030|0.0213|0.0226|0.0034;0.130022242463|0.150507890649|0.186950013122|0.188895554963|0.197864699975 1913.0 41.0 109610 -0.0119|0.0786|0.0022|0.0780|0.0030;0.130849397719|0.169029990532|0.18714842479|0.196091277925|0.205966183521 1364.0 33.0 109611 0.0021|0.0408|0.0260|0.0589|-0.0003;0.0918564184905|0.11996688932|0.122179253648|0.103742256465|0.132010887753 12959.0 1287.0 109612 0.0122|0.0739|0.0762|0.1182|-0.0231;0.149170856142|0.203137223851|0.210319673118|0.267419394574|0.274811006347 11104.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0075|-0.0002;0.0834486606834|0.0926274950387|0.132255324526|0.122079420143|0.134634801254 4072.0 244.0 109614 0.0336|0.1049|0.0159|0.0990|0.0019;0.087410166725|0.105899330801|0.136566428954|0.114300377561|0.125007662085 3996.0 252.0 109615 0.0318|0.0821|0.0192|0.1280|0.0075;0.142345466459|0.195989922218|0.228149361043|0.275918897035|0.283158867342 1459.0 12.0 109613 -0.0025|0.0209|0.0001|0.0011|-0.0000;0.0984771870693|0.134845576969|0.155999414191|0.130645216176|0.133548501168 5055.0 343.0 109617 0.0034|0.0463|0.0341|0.1472|0.0288;0.152746025759|0.206568530853|0.216398284187|0.239915908929|0.247115804672 1085.0 17.0 109618 -0.0182|0.0206|0.0346|0.0358|0.0037;0.145880653925|0.212016407332|0.228355704067|0.2548092753|0.259889567623 609.0 4.0 109619 -0.0059|0.0003|0.0196|0.0028|0.0067;0.101777732408|0.154755717706|0.189923826774|0.169567978814|0.173588016107 6211.0 289.0 109594 0.0216|0.0284|0.0015|0.1207|0.0217;0.124881898125|0.180693551932|0.199566488639|0.204555768191|0.212788344437 13472.0 1039.0 109596 0.0099|0.0214|0.0232|0.0613|0.0032;0.152431381161|0.163164381034|0.201585859373|0.204488096296|0.213978347277 6324.0 369.0 109598 -0.0286|0.0859|-0.0008|0.0685|-0.0008;0.10875627275|0.140636618713|0.16249493481|0.205164753888|0.214854404486 6441.0 346.0 109599 0.0305|0.0492|0.0236|0.0167|-0.0008,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 113;109603 108;109476 95;109605 115;109608 95;109610 94;109611 120;109612 121;109517 115;109614 125;109615 93;109613 85;109617 118;109618 105;109619 104;109594 118;109596 105;109598 92;109599 79
data,1241506800,426607.0;20920.0;446476.0;15885.0;449045.0;21565.0,0.119183591782|0.18541642748|0.186888270197|0.219228918215|0.226421704752 3737.0 135.0 109601 0.0098|0.0173|0.0596|0.0243|0.0030;0.222106521244|0.249148546888|0.248431910951|0.233698084537|0.23899979656 6558.0 528.0 109603 -0.1881|0.0254|0.0943|0.1590|0.0076;0.13371673246|0.210929862305|0.225327728041|0.222207274859|0.230676081247 12159.0 330.0 109476 -0.0011|-0.0069|0.0274|0.0735|0.0002;0.14233714445|0.195985557664|0.2276696061|0.275602219399|0.282820802953 1461.0 12.0 109613 -0.0025|0.0209|0.0001|0.0011|-0.0000;0.118489702242|0.194036808758|0.210589042577|0.242571203836|0.249560336141 3079.0 115.0 109608 0.0209|-0.0030|0.0211|0.0227|0.0034;0.129926327977|0.149631457999|0.186192696023|0.188088693539|0.197024153755 1921.0 41.0 109610 -0.0113|0.0758|0.0022|0.0772|0.0030;0.130339542095|0.168706166646|0.186929015406|0.195941447822|0.205784846917 1366.0 33.0 109611 0.0019|0.0408|0.0260|0.0589|-0.0003;0.0917758260998|0.119805227353|0.121993558899|0.103595310436|0.131509986632 12971.0 1288.0 109612 0.0113|0.0731|0.0757|0.1205|-0.0230;0.149170834189|0.203137209276|0.210319643706|0.267419339976|0.274749167591 11106.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0075|-0.0002;0.0832994674022|0.0924327043491|0.131046958744|0.120997802015|0.13361113874 4083.0 245.0 109614 0.0337|0.1047|0.0211|0.0985|0.0018;0.0868013309689|0.105463380739|0.136297258976|0.11404699012|0.124769227886 4015.0 252.0 109615 0.0295|0.0824|0.0197|0.1274|0.0076;0.0984519412532|0.134738721832|0.15578770161|0.130458504164|0.133223808976 5090.0 344.0 109617 0.0034|0.0460|0.0337|0.1473|0.0288;0.152099399635|0.206161899357|0.215917856839|0.239579621584|0.246759355355 1088.0 17.0 109618 -0.0182|0.0206|0.0343|0.0359|0.0036;0.145880591879|0.212016336095|0.228355566933|0.254808637911|0.259854683097 611.0 4.0 109619 -0.0059|0.0003|0.0196|0.0028|0.0067;0.10177176848|0.154755368753|0.189665676091|0.169365266129|0.173366397311 6213.0 289.0 109594 0.0216|0.0284|0.0014|0.1207|0.0217;0.124881878833|0.18069353411|0.199566454311|0.204555689659|0.212757274393 13473.0 1039.0 109596 0.0099|0.0214|0.0232|0.0613|0.0032;0.0944733555088|0.131710228316|0.172798652007|0.152183880144|0.154933314882 15802.0 1729.0 109605 0.0254|0.0491|-0.0023|0.1243|0.0278;0.152384411756|0.163134386278|0.201544008605|0.204325811577|0.213785638857 6326.0 369.0 109598 -0.0283|0.0859|-0.0008|0.0677|-0.0008;0.108444079836|0.140422073593|0.16239216883|0.205145077239|0.214796362904 6443.0 346.0 109599 0.0303|0.0492|0.0237|0.0168|-0.0008,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 108;109603 91;109476 101;109613 108;109608 130;109610 105;109611 108;109612 122;109517 127;109614 104;109615 93;109617 93;109618 98;109619 105;109594 115;109596 104;109605 88;109598 121;109599 79
data,1241506800,426707.0;20925.0;446598.0;15886.0;449170.0;21573.0,0.119182825001|0.185416080547|0.186887987287|0.219228917154|0.226395470261 3738.0 135.0 109601 0.0098|0.0173|0.0596|0.0243|0.0030;0.222075405446|0.249101014598|0.248375053299|0.233688779881|0.238989406662 6569.0 529.0 109603 -0.1875|0.0258|0.0947|0.1582|0.0076;0.133716716882|0.210929845451|0.22532769936|0.222207225716|0.23064114634 12160.0 330.0 109476 -0.0011|-0.0069|0.0274|0.0735|0.0002;0.0943377711698|0.131462642602|0.172520970916|0.152066107517|0.154788522729 15810.0 1730.0 109605 0.0239|0.0485|-0.0030|0.1273|0.0276;0.118489631604|0.19403675911|0.210588985878|0.242571151591|0.249534167043 3080.0 115.0 109608 0.0209|-0.0030|0.0211|0.0227|0.0034;0.12988177826|0.149042194166|0.185675175555|0.187733318101|0.196654267525 1925.0 41.0 109610 -0.0109|0.0738|0.0022|0.0775|0.0030;0.13033947013|0.168706107935|0.186928954208|0.195941376949|0.20570245612 1368.0 33.0 109611 0.0019|0.0408|0.0260|0.0589|-0.0003;0.0916767501785|0.119703962216|0.121882777198|0.103529359009|0.131298375103 12979.0 1289.0 109612 0.0102|0.0728|0.0756|0.1225|-0.0229;0.14233713521|0.195985550271|0.227669595314|0.275602203119|0.282790789791 1462.0 12.0 109613 -0.0025|0.0209|0.0001|0.0011|-0.0000;0.0830902821545|0.0920871365525|0.130834138999|0.120908149488|0.13337688435 4093.0 245.0 109614 0.0332|0.1042|0.0213|0.0985|0.0017;0.14828544093|0.202513937883|0.209757800977|0.267173111547|0.274481049857 11108.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0075|-0.0002;0.0984495247453|0.134734709132|0.155743806603|0.130412879889|0.133093439236 5117.0 345.0 109617 0.0035|0.0460|0.0335|0.1472|0.0290;0.152099364849|0.206161864706|0.215917810492|0.239579550611|0.246706293791 1090.0 17.0 109618 -0.0182|0.0206|0.0343|0.0359|0.0036;0.145880529718|0.212016265064|0.228355432193|0.254808011769|0.259820252623 613.0 4.0 109619 -0.0059|0.0003|0.0196|0.0028|0.0066;0.101771705456|0.154755292313|0.189665528291|0.169364758243|0.173335864176 6217.0 289.0 109594 0.0216|0.0284|0.0014|0.1207|0.0215;0.0865575125565|0.10522734855|0.136145444539|0.113907772811|0.124620941639 4024.0 253.0 109615 0.0316|0.0812|0.0195|0.1273|0.0075;0.124367886839|0.180443962018|0.199392808361|0.20447920392|0.212620711392 13476.0 1039.0 109596 0.0098|0.0214|0.0232|0.0613|0.0031;0.152384382012|0.1631343374|0.201543966004|0.20432565021|0.213705858428 6328.0 369.0 109598 -0.0283|0.0859|-0.0008|0.0677|-0.0008;0.108443916785|0.140421964328|0.162392096723|0.20514503434|0.214715417363 6445.0 346.0 109599 0.0303|0.0492|0.0237|0.0168|-0.0008,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 92;109603 108;109476 97;109605 115;109608 97;109610 116;109611 101;109612 123;109613 120;109614 104;109517 114;109617 82;109618 122;109619 111;109594 116;109615 85;109596 87;109598 96;109599 114
data,1241506800,426830.0;20926.0;446708.0;15889.0;449283.0;21578.0,0.119182317359|0.184282170967|0.185751766764|0.218428269271|0.225489034465 3744.0 135.0 109601 0.0098|0.0170|0.0596|0.0243|0.0029;0.222056874036|0.249088467957|0.248353612094|0.233665325692|0.238928593069 6575.0 529.0 109603 -0.1877|0.0258|0.0944|0.1583|0.0074;0.133716648938|0.210929775387|0.225327597104|0.222207073019|0.230538153714 12163.0 330.0 109476 -0.0011|-0.0069|0.0274|0.0735|0.0002;0.0942173557077|0.131314267417|0.172323876075|0.15205046237|0.154739706355 15822.0 1730.0 109605 0.0249|0.0488|-0.0025|0.1251|0.0273;0.118489401737|0.194036603928|0.210588811634|0.242570972429|0.249457143333 3083.0 115.0 109608 0.0209|-0.0030|0.0211|0.0227|0.0033;0.129831587476|0.148556018968|0.185241489141|0.18742448542|0.196215306228 1932.0 41.0 109610 -0.0105|0.0719|0.0021|0.0778|0.0029;0.130339405672|0.168706054532|0.186928883528|0.195941294012|0.205581173389 1371.0 33.0 109611 0.0019|0.0408|0.0260|0.0589|-0.0003;0.0915015679779|0.119544792977|0.121678432827|0.103355919101|0.131060005996 12993.0 1289.0 109612 0.0110|0.0730|0.0757|0.1196|-0.0228;0.147330026538|0.20185298828|0.209140073354|0.264893164205|0.272178037709 11113.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0074|-0.0002;0.083061301923|0.0920327560787|0.130284269038|0.120382396563|0.132836351322 4101.0 245.0 109614 0.0333|0.1040|0.0208|0.0979|0.0017;0.142255793154|0.194869989352|0.226662154067|0.273250602833|0.280412327362 1467.0 12.0 109613 -0.0024|0.0205|0.0001|0.0010|-0.0000;0.0984239229122|0.134649569885|0.155629836859|0.130289172639|0.132950863014 5127.0 345.0 109617 0.0035|0.0458|0.0333|0.1472|0.0288;0.152004258404|0.206031073212|0.215735272959|0.238780318138|0.245854184091 1094.0 17.0 109618 -0.0180|0.0207|0.0344|0.0349|0.0036;0.145865977708|0.212010760952|0.228200269665|0.254735697579|0.259691700882 617.0 4.0 109619 -0.0058|0.0003|0.0194|0.0029|0.0065;0.101761927758|0.154265958452|0.189220101704|0.168951092716|0.17288452187 6223.0 289.0 109594 0.0217|0.0280|0.0014|0.1207|0.0213;0.0859805406345|0.104973161628|0.136045685943|0.113777565095|0.124408918006 4040.0 254.0 109615 0.0303|0.0812|0.0202|0.1284|0.0073;0.124348521066|0.179530928242|0.198349596114|0.203679585406|0.211763455637 13481.0 1039.0 109596 0.0098|0.0210|0.0230|0.0614|0.0031;0.152384364087|0.163134312106|0.201543943952|0.204325557128|0.213626496568 6330.0 369.0 109598 -0.0283|0.0859|-0.0008|0.0677|-0.0008;0.108439033988|0.140420332681|0.162205426313|0.205039506986|0.214495968793 6449.0 346.0 109599 0.0303|0.0492|0.0235|0.0168|-0.0007,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 106;109603 97;109476 107;109605 121;109608 91;109610 95;109611 105;109612 128;109517 98;109614 96;109613 111;109617 92;109618 90;109619 106;109594 108;109615 104;109596 103;109598 123;109599 119
data,1241507100,426944.0;20934.0;446814.0;15898.0;449390.0;21580.0,0.118982362274|0.184179738252|0.185604517879|0.218390259567|0.225433183462 3747.0 136.0 109601 0.0146|0.0165|0.0607|0.0218|0.0027;0.222023167613|0.249049051015|0.248313068965|0.233653860621|0.238869317264 6588.0 531.0 109603 -0.1883|0.0261|0.0951|0.1578|0.0088;0.133703919214|0.210924905616|0.225189112109|0.222112295584|0.23038025369 12166.0 330.0 109476 -0.0010|-0.0070|0.0272|0.0736|0.0002;0.0941101074252|0.131162805162|0.172137431106|0.15203989173|0.154724893627 15826.0 1731.0 109605 0.0228|0.0478|-0.0034|0.1293|0.0273;0.118489289148|0.194036521258|0.210588726658|0.242570885559|0.249406399558 3085.0 115.0 109608 0.0209|-0.0030|0.0211|0.0227|0.0033;0.129831581836|0.148556001711|0.185241467733|0.18742441706|0.196182585604 1933.0 41.0 109610 -0.0105|0.0719|0.0021|0.0778|0.0029;0.130339376737|0.168706032295|0.186928846312|0.195941236335|0.205541903377 1372.0 33.0 109611 0.0019|0.0408|0.0260|0.0589|-0.0003;0.0913529860051|0.1189906602|0.121063249796|0.102667471156|0.126207242053 13033.0 1291.0 109612 0.0109|0.0765|0.0754|0.1190|-0.0145;0.141099756831|0.194200036762|0.22613845806|0.272997936163|0.280108189413 1470.0 12.0 109613 -0.0024|0.0205|0.0001|0.0010|-0.0000;0.0829709316675|0.0918625864842|0.129715428009|0.119878041672|0.132346092695 4109.0 246.0 109614 0.0330|0.1036|0.0281|0.0970|0.0017;0.0852120251022|0.104574939439|0.135840406197|0.113574633566|0.124185888201 4056.0 254.0 109615 0.0280|0.0817|0.0206|0.1284|0.0073;0.0984119993802|0.134591528163|0.155544343997|0.130209557815|0.132852849864 5135.0 346.0 109617 0.0030|0.0457|0.0365|0.1471|0.0284;0.152004239523|0.206031054768|0.215735248873|0.238780281523|0.245828475212 1095.0 17.0 109618 -0.0180|0.0207|0.0344|0.0349|0.0036;0.14586592335|0.212010696173|0.228200140461|0.254735103563|0.259658340193 619.0 4.0 109619 -0.0058|0.0003|0.0194|0.0029|0.0065;0.101761885514|0.154265905792|0.189220003399|0.168950817415|0.172869798545 6225.0 289.0 109594 0.0217|0.0280|0.0014|0.1208|0.0212;0.124236829407|0.179377980847|0.198169051335|0.20336489109|0.21143384924 13483.0 1039.0 109596 0.0101|0.0211|0.0231|0.0602|0.0031;0.147330018068|0.201852982667|0.209140059862|0.264893139427|0.272148162045 11114.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0074|-0.0002;0.152373060927|0.163043233229|0.201462737863|0.204284711005|0.213510456823 6333.0 369.0 109598 -0.0282|0.0853|-0.0008|0.0678|-0.0008;0.108438993295|0.140420302173|0.162205389053|0.205039474836|0.214457323305 6450.0 346.0 109599 0.0303|0.0492|0.0235|0.0168|-0.0007,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 123;109603 105;109476 109;109605 92;109608 97;109610 116;109611 104;109612 112;109613 106;109614 107;109615 97;109617 112;109618 83;109619 120;109594 84;109596 101;109517 106;109598 139;109599 87
data,1241507100,427038.0;20937.0;446933.0;15900.0;449504.0;21585.0,0.118681418366|0.184023785221|0.185452925332|0.218361877364|0.225356329952 3750.0 136.0 109601 0.0143|0.0165|0.0607|0.0219|0.0027;0.14109974154|0.194200024149|0.226138439596|0.272997909468|0.280050605423 1472.0 12.0 109613 -0.0024|0.0205|0.0001|0.0010|-0.0000;0.133703897959|0.21092488499|0.22518908184|0.222112235965|0.23034712364 12167.0 330.0 109476 -0.0010|-0.0070|0.0272|0.0736|0.0002;0.0939952738989|0.13091026932|0.17193387135|0.151979152009|0.154649733382 15839.0 1732.0 109605 0.0212|0.0470|-0.0033|0.1314|0.0271;0.118489190432|0.194036446952|0.210588635014|0.24257079548|0.249356468266 3087.0 115.0 109608 0.0209|-0.0030|0.0211|0.0227|0.0033;0.129789867437|0.148230278828|0.18494900614|0.187210851106|0.195915751934 1937.0 42.0 109610 -0.0124|0.0801|0.0025|0.0765|0.0029;0.130339333072|0.168705997446|0.186928782364|0.195941131744|0.205464202763 1374.0 33.0 109611 0.0019|0.0408|0.0260|0.0589|-0.0003;0.0913316373587|0.118768728271|0.120844459481|0.102338306101|0.125491089057 13042.0 1291.0 109612 0.0112|0.0754|0.0753|0.1185|-0.0143;0.147329998771|0.201852969971|0.209140030424|0.26489308517|0.272089259484 11116.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0074|-0.0002;0.0827932567132|0.0917150731822|0.127985091602|0.118237701101|0.130831936503 4122.0 247.0 109614 0.0331|0.1034|0.0321|0.0966|0.0017;0.0849415600136|0.104354687446|0.135714136529|0.113466155452|0.124041974 4065.0 254.0 109615 0.0270|0.0816|0.0208|0.1285|0.0073;0.0983582727441|0.134575025886|0.155407225148|0.130075977016|0.132699560038 5141.0 346.0 109617 0.0030|0.0457|0.0359|0.1471|0.0283;0.152004189327|0.206031004285|0.215735186709|0.238780190268|0.245752148135 1098.0 17.0 109618 -0.0180|0.0207|0.0344|0.0349|0.0035;0.145865865296|0.212010629165|0.22820000642|0.254734498789|0.259625510777 621.0 4.0 109619 -0.0058|0.0003|0.0194|0.0029|0.0065;0.22201154539|0.249031161361|0.248293561672|0.233649366642|0.238780190943 6597.0 531.0 109603 -0.1879|0.0262|0.0950|0.1576|0.0084;0.10142534294|0.154090808|0.189142940114|0.168901603433|0.172802101252 6230.0 289.0 109594 0.0212|0.0280|0.0015|0.1208|0.0211;0.123679458405|0.179063447223|0.197971116292|0.203270809145|0.211256900475 13487.0 1039.0 109596 0.0100|0.0211|0.0231|0.0602|0.0031;0.152373029724|0.163043183177|0.201462693746|0.204284510432|0.213396702627 6336.0 369.0 109598 -0.0282|0.0853|-0.0008|0.0678|-0.0008;0.108438767002|0.140420169825|0.16220527201|0.205039404123|0.214380257881 6452.0 346.0 109599 0.0303|0.0492|0.0235|0.0168|-0.0007,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 107;109613 93;109476 94;109605 115;109608 97;109610 112;109611 93;109612 132;109517 103;109614 107;109615 98;109617 112;109618 103;109619 109;109603 107;109594 117;109596 111;109598 87;109599 103
data,1241507100,427174.0;20940.0;447025.0;15901.0;449608.0;21588.0,0.118681358534|0.184023741079|0.185452735759|0.218361719113|0.22533050545 3751.0 136.0 109601 0.0143|0.0165|0.0607|0.0219|0.0027;0.221988016793|0.249000400469|0.248258261009|0.233640774103|0.238697612281 6612.0 532.0 109603 -0.1880|0.0266|0.0957|0.1570|0.0078;0.133079260626|0.210603850602|0.224933348017|0.221971001783|0.230115274991 12171.0 330.0 109476 -0.0012|-0.0069|0.0272|0.0736|0.0002;0.141099718478|0.194200005391|0.226138411611|0.272997866099|0.279966109066 1475.0 12.0 109613 -0.0024|0.0205|0.0001|0.0010|-0.0000;0.11794996275|0.193819825631|0.210456922291|0.242536258956|0.249251026765 3091.0 115.0 109608 0.0207|-0.0029|0.0212|0.0228|0.0032;0.129782438223|0.148070762156|0.184812437484|0.187100927764|0.195717095528 1941.0 42.0 109610 -0.0123|0.0795|0.0025|0.0765|0.0028;0.129338364263|0.168072132618|0.186499761415|0.195648306521|0.205075660953 1379.0 33.0 109611 0.0016|0.0408|0.0260|0.0589|-0.0003;0.091251028766|0.118543496477|0.120609166226|0.102104121554|0.124972437552 13054.0 1293.0 109612 0.0100|0.0770|0.0748|0.1219|-0.0142;0.147329979641|0.201852957407|0.209140001185|0.264893031158|0.27203131706 11118.0 305.0 109517 -0.0136|0.0218|0.0424|-0.0074|-0.0002;0.0825295869021|0.0914880535307|0.12656661162|0.116726953423|0.12936831534 4140.0 247.0 109614 0.0326|0.1034|0.0302|0.0958|0.0016;0.0847422035341|0.104265886829|0.135675843672|0.113415078279|0.123847751524 4077.0 254.0 109615 0.0262|0.0819|0.0210|0.1281|0.0070;0.0979888248734|0.134325030927|0.15513962435|0.129827426115|0.132393432119 5162.0 346.0 109617 0.0023|0.0456|0.0355|0.1471|0.0279;0.152004152523|0.206030968472|0.215735145392|0.238780123964|0.24570232906 1100.0 17.0 109618 -0.0180|0.0207|0.0344|0.0349|0.0035;0.145865787396|0.212010534779|0.228199815032|0.254733652309|0.259576795882 624.0 4.0 109619 -0.0058|0.0003|0.0194|0.0029|0.0064;0.100990313732|0.153605038517|0.188771386625|0.168550536122|0.172406860349 6240.0 289.0 109594 0.0205|0.0277|0.0016|0.1210|0.0209;0.123679372949|0.179063376676|0.197971004631|0.203270591665|0.211170241884 13490.0 1039.0 109596 0.0100|0.0211|0.0231|0.0602|0.0030;0.093774883549|0.130657901095|0.171682072612|0.151910104562|0.154548688824 15852.0 1732.0 109605 0.0221|0.0474|-0.0027|0.1288|0.0269;0.152373014353|0.163043158798|0.201462672542|0.204284430274|0.213359578632 6337.0 369.0 109598 -0.0282|0.0853|-0.0008|0.0678|-0.0008;0.108438386971|0.140419934512|0.162205101578|0.205039332919|0.214265987864 6455.0 346.0 109599 0.0303|0.0492|0.0235|0.0168|-0.0007,109601.0 2000;109603.0 2000;109476.0 2000;109605.0 2000;109608.0 2000;109610.0 2000;109611.0 2000;109612.0 2000;109613.0 2000;109614.0 2000;109517.0 2000;109617.0 2000;109618.0 2000;109619.0 2000;109594.0 2000;109615.0 2000;109596.0 2000;109598.0 2000;109599.0 2000,109601 93;109603 115;109476 93;109613 102;109608 111;109610 119;109611 99;109612 92;109517 109;109614 127;109615 113;109617 111;109618 103;109619 110;109594 93;109596 106;109605 97;109598 104;109599 103
