
New Run at  12/05/2014 03:16:47
, Time,UCBLearnAccesses;UCBClicks;randomLearnAccesses;randomClicks;greedyLearnAccesses;greedyClicks,(varOfClusterUsers Article_Access Clicks ID Theta),(ID;epochArticles),(ID;epochSelectedArticles)
data,1241938800,1508390.0;78519.0;1582954.0;56331.0;1591455.0;83297.0,0.11364919707|0.17873240993|0.188343865628|0.211420893245|0.220463807134 2750.0 53.0 109760 0.0092|-0.0020|0.0448|0.0252|0.0037;0.119643968265|0.141759642394|0.177106168252|0.184659996432|0.194721988816 11536.0 171.0 109697 -0.0010|0.0410|0.0103|0.0580|0.0035;0.0888343059343|0.132274953292|0.146212963919|0.129280557112|0.13821984537 7437.0 388.0 109762 0.0213|0.0266|0.0501|0.0977|0.0145;0.132790430828|0.134470664764|0.166392013345|0.151635412668|0.161361883004 4852.0 323.0 109763 -0.0667|0.0998|0.0073|0.1296|0.0067;0.124221860761|0.155654046452|0.199693634275|0.19050334604|0.202097885003 1163.0 16.0 109764 -0.0036|0.0329|-0.0075|0.0682|-0.0005;0.0808205112327|0.14142463379|0.174642317161|0.175357413934|0.189107889687 4634.0 199.0 109766 0.0474|0.0029|0.0113|0.0634|-0.0047;0.096228353185|0.118280620255|0.12362747338|0.114750926609|0.129257118997 3894.0 158.0 109761 0.0085|0.0625|0.0709|0.0794|0.0035;0.0801650941099|0.089104884668|0.131897633678|0.110174162015|0.123303317025 2397.0 137.0 109769 0.0113|0.0793|0.0174|0.1134|0.0067;0.0938081786915|0.113761379026|0.145907071833|0.118564973318|0.13884512231 3174.0 176.0 109767 0.0066|0.0646|0.0297|0.1035|-0.0076;0.0859728338806|0.136403830257|0.164641920489|0.172331392363|0.185414016324 4692.0 340.0 109740 0.0432|0.0172|0.0197|0.0464|-0.0024;0.11418891117|0.182974527055|0.18960228441|0.197542893931|0.205293714856 3091.0 73.0 109741 0.0049|-0.0042|0.0496|0.0539|0.0096;0.097658734713|0.162852056055|0.199984236051|0.183368687886|0.189852800496 6611.0 139.0 109745 0.0278|-0.0005|0.0014|0.0729|0.0123;0.114594291693|0.15475522588|0.164618818318|0.143183641502|0.16612522658 15127.0 876.0 109746 -0.0295|0.0189|0.0662|0.1235|-0.0209;0.0991047409244|0.174852612409|0.196735518759|0.194620180907|0.205988906565 2069.0 62.0 109731 0.0286|-0.0152|0.0225|0.0516|-0.0011;0.0837011925935|0.154443112705|0.172804135945|0.171367658942|0.181164559696 8064.0 411.0 109684 0.0396|-0.0052|0.0321|0.0712|0.0072;0.0837698637736|0.126883662262|0.145203933643|0.126997352212|0.136435083965 5652.0 276.0 109755 0.0260|0.0324|0.0424|0.1014|0.0122;0.109271611195|0.149156963855|0.184917271537|0.176306023676|0.183637494374 5526.0 228.0 109686 0.0095|0.0189|-0.0011|0.1120|0.0133;0.129617781304|0.187720368518|0.22030923438|0.222189117237|0.229778105782 6487.0 65.0 109723 -0.0044|-0.0058|-0.0037|0.0640|0.0073;0.0998680682971|0.138636545407|0.182456425639|0.206645442551|0.217364552379 2727.0 51.0 109756 0.0282|0.0259|-0.0059|0.0225|-0.0006;0.112806400962|0.160392200886|0.162806292793|0.152080396206|0.158663165007 5233.0 248.0 109758 -0.0154|0.0251|0.0792|0.0735|0.0212,109760.0 1926;109697.0 1926;109762.0 1926;109763.0 1926;109764.0 1926;109766.0 1926;109767.0 1926;109769.0 1926;109761.0 1926;109740.0 1926;109741.0 1926;109745.0 1926;109746.0 1926;109731.0 1926;109684.0 1926;109755.0 1926;109686.0 1926;109723.0 1926;109756.0 1926;109758.0 1926,109760 92;109697 89;109762 98;109763 113;109764 81;109766 114;109761 89;109769 99;109767 84;109740 82;109741 92;109745 90;109746 92;109731 108;109684 106;109755 98;109686 108;109723 95;109756 97;109758 99
data,1241938800,1508487.0;78520.0;1583058.0;56333.0;1591560.0;83305.0,0.11364919707|0.17873240993|0.188343865628|0.211420893245|0.220463807134 2750.0 53.0 109760 0.0092|-0.0020|0.0448|0.0252|0.0037;0.0961559538074|0.118163875997|0.123518997302|0.114643846501|0.129109889928 3898.0 158.0 109761 0.0084|0.0624|0.0708|0.0794|0.0035;0.0888343059343|0.132274953292|0.146212963919|0.129280557112|0.13821984537 7437.0 388.0 109762 0.0213|0.0266|0.0501|0.0977|0.0145;0.132758901881|0.134269569034|0.166124249236|0.151393307086|0.161095076463 4865.0 323.0 109763 -0.0663|0.0975|0.0068|0.1300|0.0066;0.123856409154|0.155313588245|0.199463486103|0.190374688536|0.201923807604 1165.0 16.0 109764 -0.0037|0.0329|-0.0075|0.0682|-0.0005;0.080820224423|0.141424468483|0.174501382928|0.175247937148|0.18888358885 4637.0 199.0 109766 0.0474|0.0029|0.0111|0.0634|-0.0047;0.0938050015975|0.113761283847|0.145717964282|0.118410992173|0.138612640537 3176.0 176.0 109767 0.0066|0.0646|0.0294|0.1035|-0.0076;0.119643968265|0.141759642394|0.177106168252|0.184659996432|0.194721988816 11536.0 171.0 109697 -0.0010|0.0410|0.0103|0.0580|0.0035;0.0801624399692|0.0890993703316|0.13189437932|0.110173263861|0.123268718126 2398.0 137.0 109769 0.0113|0.0793|0.0174|0.1134|0.0067;0.0856549831025|0.136241262021|0.164569163154|0.172319450887|0.185369490589 4695.0 340.0 109740 0.0428|0.0172|0.0198|0.0467|-0.0025;0.11418891117|0.182974527055|0.18960228441|0.197542893931|0.205293714856 3091.0 73.0 109741 0.0049|-0.0042|0.0496|0.0539|0.0096;0.097658639353|0.162458187079|0.199642489504|0.183123995004|0.189548833637 6613.0 139.0 109745 0.0279|-0.0006|0.0014|0.0729|0.0123;0.114583602768|0.154753087851|0.164580992076|0.143162692645|0.166006085193 15131.0 876.0 109746 -0.0293|0.0187|0.0657|0.1236|-0.0209;0.0988809474282|0.174792562001|0.196691287831|0.194615967277|0.205928366897 2071.0 62.0 109731 0.0284|-0.0151|0.0225|0.0517|-0.0011;0.0836952230594|0.154442344025|0.172760225845|0.171333244593|0.181133101074 8065.0 411.0 109684 0.0396|-0.0052|0.0320|0.0712|0.0072;0.0837615954437|0.126147242186|0.144521831455|0.126371709611|0.135845973991 5656.0 276.0 109755 0.0260|0.0315|0.0424|0.1015|0.0121;0.107810715967|0.148212060372|0.184102189512|0.174287058113|0.181698790944 5554.0 229.0 109686 0.0065|0.0209|-0.0018|0.1112|0.0132;0.129617781304|0.187720368518|0.22030923438|0.222189117237|0.229778105782 6487.0 65.0 109723 -0.0044|-0.0058|-0.0037|0.0640|0.0073;0.0998680653618|0.138636536349|0.182456421974|0.206645440689|0.217313670367 2728.0 51.0 109756 0.0282|0.0259|-0.0059|0.0225|-0.0006;0.112805282679|0.160391328048|0.162803897405|0.152075996896|0.158227691118 5260.0 248.0 109758 -0.0154|0.0251|0.0792|0.0735|0.0198,109760.0 2000;109697.0 2000;109762.0 2000;109763.0 2000;109764.0 2000;109766.0 2000;109767.0 2000;109769.0 2000;109761.0 2000;109740.0 2000;109741.0 2000;109745.0 2000;109746.0 2000;109731.0 2000;109684.0 2000;109755.0 2000;109686.0 2000;109723.0 2000;109756.0 2000;109758.0 2000,109760 108;109761 102;109762 98;109763 106;109764 102;109766 102;109767 114;109697 100;109769 92;109740 86;109741 90;109745 106;109746 115;109731 94;109684 103;109755 102;109686 93;109723 94;109756 94;109758 99
data,1241938800,1508587.0;78522.0;1583156.0;56337.0;1591670.0;83312.0,0.113640594793|0.178729444727|0.188278009888|0.211386539216|0.220318727542 2754.0 53.0 109760 0.0093|-0.0020|0.0445|0.0252|0.0037;0.119638783706|0.141757088021|0.176733329378|0.184343354587|0.194339631711 11539.0 171.0 109697 -0.0010|0.0410|0.0102|0.0580|0.0035;0.0887960542632|0.132254113673|0.14611274429|0.129158095335|0.138048564585 7444.0 388.0 109762 0.0216|0.0265|0.0493|0.0976|0.0144;0.132678148251|0.134094243115|0.165964788497|0.151279024258|0.160974239503 4874.0 324.0 109763 -0.0673|0.0986|0.0069|0.1298|0.0065;0.123853773578|0.155312810038|0.198848860195|0.189840439324|0.201311518393 1168.0 16.0 109764 -0.0037|0.0329|-0.0074|0.0682|-0.0005;0.0808200992042|0.141051426084|0.174055661938|0.174900526939|0.188565095755 4639.0 199.0 109766 0.0474|0.0026|0.0109|0.0634|-0.0047;0.0938015365363|0.113761165335|0.145535325712|0.118260146651|0.138282376384 3179.0 176.0 109767 0.0066|0.0645|0.0292|0.1036|-0.0075;0.0801623739634|0.0890992693351|0.131894342215|0.110173064191|0.123224592121 2399.0 137.0 109769 0.0113|0.0793|0.0174|0.1134|0.0066;0.0959006251593|0.118010187408|0.123333865186|0.114530299581|0.128957877274 3905.0 158.0 109761 0.0081|0.0625|0.0703|0.0794|0.0035;0.0856356356034|0.135951639739|0.164158069713|0.172067326038|0.185023640722 4699.0 340.0 109740 0.0428|0.0170|0.0196|0.0468|-0.0025;0.113946014817|0.182865763546|0.189452372513|0.197462471852|0.205137734295 3096.0 73.0 109741 0.0048|-0.0042|0.0493|0.0540|0.0095;0.0974604918839|0.16165958618|0.198623512327|0.182331709019|0.188731275421 6618.0 139.0 109745 0.0277|-0.0007|0.0014|0.0730|0.0122;0.114578248374|0.154752519326|0.164565235628|0.143154815012|0.165631685679 15135.0 876.0 109746 -0.0292|0.0187|0.0655|0.1236|-0.0208;0.0988808275468|0.17479253769|0.196691269401|0.194615737742|0.205769745029 2074.0 62.0 109731 0.0284|-0.0151|0.0225|0.0517|-0.0010;0.12961767828|0.187720253422|0.220309109083|0.22218888563|0.229692806538 6490.0 65.0 109723 -0.0044|-0.0058|-0.0037|0.0640|0.0072;0.106481958917|0.147235105031|0.183348901916|0.172819042677|0.180301438557 5574.0 230.0 109686 0.0077|0.0203|-0.0017|0.1102|0.0132;0.0836946617774|0.154442089169|0.172631402369|0.171223606873|0.180995666802 8068.0 411.0 109684 0.0396|-0.0052|0.0316|0.0712|0.0072;0.083753348138|0.125425266696|0.143842619975|0.125722803237|0.135228017192 5660.0 276.0 109755 0.0261|0.0305|0.0424|0.1016|0.0121;0.0998678865128|0.138636415805|0.182456347884|0.206645322364|0.217213704397 2730.0 51.0 109756 0.0282|0.0259|-0.0059|0.0225|-0.0006;0.112788049477|0.160385795384|0.162780402141|0.152072033323|0.158174458893 5268.0 248.0 109758 -0.0151|0.0250|0.0786|0.0738|0.0196,109760.0 2000;109697.0 2000;109762.0 2000;109763.0 2000;109764.0 2000;109766.0 2000;109767.0 2000;109769.0 2000;109761.0 2000;109740.0 2000;109741.0 2000;109745.0 2000;109746.0 2000;109731.0 2000;109684.0 2000;109755.0 2000;109686.0 2000;109723.0 2000;109756.0 2000;109758.0 2000,109760 111;109697 106;109762 115;109763 88;109764 109;109766 114;109767 86;109769 114;109761 109;109740 105;109741 89;109745 91;109746 84;109731 104;109723 107;109686 101;109684 81;109755 99;109756 92;109758 95
data,1241938800,1508683.0;78526.0;1583249.0;56339.0;1591765.0;83315.0,0.113183042864|0.178533494953|0.188017363467|0.211313995722|0.220214541978 2757.0 53.0 109760 0.0090|-0.0020|0.0444|0.0254|0.0037;0.119638768783|0.141757028173|0.176733254062|0.184343211143|0.194298040781 11540.0 171.0 109697 -0.0010|0.0410|0.0102|0.0580|0.0035;0.0887873776468|0.132005556418|0.145833737535|0.12891519432|0.137278810389 7468.0 389.0 109762 0.0215|0.0262|0.0491|0.0978|0.0160;0.0985563718355|0.174694257171|0.196629895389|0.194612884253|0.205715996385 2076.0 62.0 109731 0.0282|-0.0151|0.0225|0.0518|-0.0010;0.123853755594|0.155312788252|0.198848841318|0.189840378828|0.201258295651 1169.0 16.0 109764 -0.0037|0.0329|-0.0074|0.0682|-0.0005;0.0808195727603|0.140716258431|0.173787391916|0.174686388593|0.188304829953 4641.0 199.0 109766 0.0474|0.0024|0.0109|0.0634|-0.0047;0.0957633901266|0.117864002249|0.12320438681|0.114443277876|0.128767823449 3909.0 158.0 109761 0.0079|0.0624|0.0704|0.0794|0.0035;0.0801593558712|0.0890667466051|0.131771424261|0.110040230172|0.12304016625 2403.0 137.0 109769 0.0113|0.0791|0.0172|0.1134|0.0065;0.0938015365363|0.113761165335|0.145535325712|0.118260146651|0.138282376384 3179.0 176.0 109767 0.0066|0.0645|0.0292|0.1036|-0.0075;0.0851338961608|0.135371049263|0.163597093824|0.171740466731|0.18472344938 4704.0 340.0 109740 0.0421|0.0169|0.0195|0.0472|-0.0025;0.113928911191|0.182858724407|0.189413328453|0.197440017855|0.205090229692 3098.0 73.0 109741 0.0049|-0.0042|0.0491|0.0540|0.0094;0.129611623092|0.187717637454|0.219886912734|0.221828189503|0.229309126056 6492.0 65.0 109723 -0.0044|-0.0058|-0.0036|0.0640|0.0072;0.0974604755567|0.161659469758|0.19862338307|0.182331311167|0.188710827665 6619.0 139.0 109745 0.0277|-0.0007|0.0014|0.0730|0.0121;0.114563025036|0.154743012492|0.164547587277|0.143146406658|0.165538103883 15138.0 877.0 109746 -0.0301|0.0194|0.0678|0.1228|-0.0209;0.132673804594|0.134035042847|0.1659081841|0.151242291232|0.160916778653 4878.0 324.0 109763 -0.0672|0.0979|0.0069|0.1299|0.0064;0.0836714447433|0.154438288873|0.172545721244|0.171162187559|0.180883326429 8072.0 411.0 109684 0.0395|-0.0051|0.0313|0.0713|0.0071;0.104271728892|0.145934657066|0.182320346129|0.171480696128|0.179007350796 5597.0 232.0 109686 0.0168|0.0191|-0.0021|0.1070|0.0132;0.083750568438|0.125249829762|0.143687275972|0.125542526642|0.135010695638 5664.0 276.0 109755 0.0261|0.0302|0.0423|0.1015|0.0120;0.0997054394335|0.138434855645|0.182347635558|0.206611507921|0.21713368009 2732.0 51.0 109756 0.0280|0.0259|-0.0058|0.0226|-0.0005;0.11275438735|0.160353169566|0.162749316077|0.152053434108|0.158118199887 5273.0 248.0 109758 -0.0149|0.0250|0.0784|0.0735|0.0195,109760.0 2000;109697.0 2000;109762.0 2000;109763.0 2000;109764.0 2000;109766.0 2000;109767.0 2000;109769.0 2000;109761.0 2000;109740.0 2000;109741.0 2000;109745.0 2000;109746.0 2000;109731.0 2000;109684.0 2000;109755.0 2000;109686.0 2000;109723.0 2000;109756.0 2000;109758.0 2000,109760 102;109697 94;109762 96;109731 97;109764 117;109766 99;109761 122;109769 109;109767 94;109740 105;109741 100;109723 99;109745 94;109746 92;109763 86;109684 99;109686 98;109755 89;109756 109;109758 99
data,1241939100,1508765.0;78528.0;1583343.0;56342.0;1591850.0;83318.0,0.113182922054|0.178533419215|0.188017259328|0.211313839638|0.220141582542 2759.0 53.0 109760 0.0090|-0.0020|0.0444|0.0254|0.0036;0.119638729962|0.141756854665|0.176733050146|0.184342861705|0.194174609281 11543.0 171.0 109697 -0.0010|0.0410|0.0102|0.0580|0.0034;0.0887866810825|0.132005186108|0.145833322806|0.128914494696|0.137191647279 7472.0 389.0 109762 0.0215|0.0262|0.0491|0.0978|0.0158;0.0985563036823|0.174694241619|0.196629884696|0.194612798732|0.205664286059 2077.0 62.0 109731 0.0282|-0.0151|0.0225|0.0518|-0.0010;0.12385373075|0.155312754349|0.198848811669|0.189840270654|0.201153212787 1171.0 16.0 109764 -0.0037|0.0329|-0.0074|0.0682|-0.0005;0.0806769597513|0.140685194945|0.173643277617|0.174603467613|0.18810212396 4645.0 199.0 109766 0.0471|0.0025|0.0108|0.0636|-0.0046;0.093801507568|0.113761151942|0.145535311406|0.118259830677|0.138177497002 3180.0 176.0 109767 0.0066|0.0645|0.0292|0.1036|-0.0075;0.080159040734|0.0890081267001|0.131731353148|0.110002220555|0.123010224883 2405.0 137.0 109769 0.0113|0.0788|0.0172|0.1134|0.0065;0.0956175833672|0.117783525392|0.123110056484|0.114365166315|0.128652199055 3913.0 158.0 109761 0.0075|0.0625|0.0703|0.0795|0.0035;0.085133779615|0.135370947699|0.163597024501|0.171740358461|0.184663575208 4705.0 340.0 109740 0.0421|0.0169|0.0195|0.0472|-0.0024;0.113713408136|0.182758312393|0.189294216508|0.197388520932|0.204989835532 3101.0 73.0 109741 0.0048|-0.0042|0.0491|0.0541|0.0094;0.0974604477896|0.161659244861|0.198623120629|0.182330639054|0.188670241836 6621.0 139.0 109745 0.0277|-0.0007|0.0014|0.0730|0.0121;0.114549498299|0.154742179447|0.164477811843|0.143113831497|0.165510147132 15142.0 877.0 109746 -0.0298|0.0192|0.0671|0.1230|-0.0209;0.132668258421|0.134010792034|0.165882186472|0.151227035201|0.160876074794 4881.0 324.0 109763 -0.0670|0.0974|0.0068|0.1300|0.0063;0.129611570068|0.187717573463|0.219886844852|0.221828058241|0.229253420778 6494.0 65.0 109723 -0.0044|-0.0058|-0.0036|0.0640|0.0071;0.102902934403|0.14461316047|0.181272150101|0.170002627366|0.17759093532 5619.0 232.0 109686 0.0152|0.0188|-0.0018|0.1036|0.0132;0.0833892760421|0.154381704967|0.172311027312|0.170973269833|0.180643621853 8080.0 412.0 109684 0.0404|-0.0056|0.0340|0.0706|0.0070;0.0837478540908|0.12524605431|0.143665551648|0.125492059281|0.134912535467 5668.0 276.0 109755 0.0262|0.0303|0.0420|0.1015|0.0119;0.0994504639513|0.137239999338|0.181415767269|0.2060430727|0.216496885681 2737.0 52.0 109756 0.0269|0.0374|-0.0055|0.0208|-0.0006;0.112751008722|0.160351693725|0.162742216454|0.152051127626|0.15806534861 5278.0 248.0 109758 -0.0149|0.0250|0.0783|0.0736|0.0192,109760.0 2000;109697.0 2000;109762.0 2000;109763.0 2000;109764.0 2000;109766.0 2000;109767.0 2000;109769.0 2000;109761.0 2000;109740.0 2000;109741.0 2000;109745.0 2000;109746.0 2000;109731.0 2000;109684.0 2000;109755.0 2000;109686.0 2000;109723.0 2000;109756.0 2000;109758.0 2000,109760 95;109697 102;109762 80;109731 102;109764 76;109766 100;109767 90;109769 122;109761 103;109740 93;109741 103;109745 117;109746 107;109763 104;109723 97;109686 104;109684 95;109755 102;109756 105;109758 103
data,1241939100,1508878.0;78530.0;1583453.0;56346.0;1591949.0;83319.0,0.113182726768|0.178533297536|0.188017128442|0.211313652883|0.220034073716 2762.0 53.0 109760 0.0090|-0.0020|0.0444|0.0254|0.0036;0.119638687189|0.141756684271|0.176732827372|0.184342428998|0.194055022679 11546.0 171.0 109697 -0.0010|0.0410|0.0102|0.0580|0.0034;0.0887859284191|0.132004790799|0.145832905943|0.128913682473|0.137105806043 7476.0 389.0 109762 0.0215|0.0262|0.0491|0.0978|0.0156;0.132655871333|0.133977017906|0.165845380123|0.151202455698|0.160814620469 4888.0 324.0 109763 -0.0667|0.0968|0.0069|0.1296|0.0062;0.123853683994|0.155312694202|0.198848758361|0.189840109572|0.200999215002 1174.0 16.0 109764 -0.0037|0.0329|-0.0074|0.0682|-0.0005;0.0805399832951|0.140650348241|0.173636313254|0.174602240688|0.188031948813 4647.0 199.0 109766 0.0469|0.0026|0.0109|0.0637|-0.0046;0.0938014696013|0.113761125793|0.145535279036|0.118259040348|0.137872484183 3183.0 176.0 109767 0.0066|0.0645|0.0292|0.1036|-0.0074;0.0801306274607|0.0889477877385|0.131706622053|0.109973701928|0.122818211608 2412.0 137.0 109769 0.0111|0.0787|0.0172|0.1134|0.0063;0.0953135807714|0.117167761561|0.122548495938|0.113888947618|0.128081563738 3924.0 159.0 109761 0.0102|0.0642|0.0698|0.0783|0.0033;0.085132825515|0.135370413566|0.16359672807|0.171740097505|0.184480496257 4708.0 340.0 109740 0.0421|0.0169|0.0195|0.0472|-0.0024;0.113672932884|0.182721917969|0.189230812849|0.197197783138|0.204730936693 3106.0 73.0 109741 0.0050|-0.0042|0.0488|0.0536|0.0093;0.0972558661581|0.161551274204|0.198555542438|0.182308202237|0.188589295764 6625.0 139.0 109745 0.0275|-0.0007|0.0014|0.0731|0.0119;0.114535432976|0.154717934389|0.164448637041|0.143111918575|0.165299792924 15145.0 877.0 109746 -0.0296|0.0193|0.0671|0.1227|-0.0209;0.0985560474917|0.174694178593|0.196629842604|0.194612571829|0.205511350555 2080.0 62.0 109731 0.0282|-0.0151|0.0225|0.0518|-0.0010;0.129092205967|0.187379170409|0.219629061469|0.221648572445|0.229001467926 6498.0 65.0 109723 -0.0044|-0.0058|-0.0036|0.0640|0.0070;0.101161443022|0.143572682878|0.180418290557|0.169005787858|0.176598965428 5644.0 233.0 109686 0.0195|0.0185|-0.0014|0.0987|0.0131;0.0832954060221|0.15435054913|0.172075351119|0.170733116362|0.180362613606 8088.0 412.0 109684 0.0403|-0.0054|0.0333|0.0703|0.0069;0.0837474585723|0.125075493591|0.143514458387|0.125334269235|0.134687855107 5672.0 276.0 109755 0.0262|0.0300|0.0420|0.1015|0.0118;0.0992781364666|0.13494889382|0.179489663048|0.204689785523|0.215111413368 2744.0 52.0 109756 0.0273|0.0350|-0.0056|0.0210|-0.0006;0.112748238789|0.160351035604|0.162735690936|0.152049735859|0.158024328982 5282.0 248.0 109758 -0.0148|0.0250|0.0782|0.0736|0.0191,109760.0 2000;109697.0 2000;109762.0 2000;109763.0 2000;109764.0 2000;109766.0 2000;109767.0 2000;109769.0 2000;109761.0 2000;109740.0 2000;109741.0 2000;109745.0 2000;109746.0 2000;109731.0 2000;109684.0 2000;109755.0 2000;109686.0 2000;109723.0 2000;109756.0 2000;109758.0 2000,109760 108;109697 93;109762 107;109763 91;109764 82;109766 97;109767 115;109769 88;109761 101;109740 99;109741 85;109745 119;109746 113;109731 101;109723 95;109686 117;109684 106;109755 85;109756 96;109758 102
data,1241939100,1508979.0;78533.0;1583544.0;56350.0;1592039.0;83321.0,0.113182668123|0.17853326075|0.188017077738|0.211313578454|0.219998887578 2763.0 53.0 109760 0.0090|-0.0020|0.0444|0.0254|0.0036;0.119638671413|0.141756626019|0.176732751483|0.184342283113|0.194015830444 11547.0 171.0 109697 -0.0010|0.0410|0.0102|0.0580|0.0034;0.0886734587401|0.131885613021|0.145694733778|0.128818855934|0.136793609107 7493.0 390.0 109762 0.0207|0.0261|0.0489|0.0989|0.0163;0.129092168359|0.187379131225|0.21962901832|0.221648488885|0.228974714728 6499.0 65.0 109723 -0.0044|-0.0058|-0.0036|0.0640|0.0070;0.123847037673|0.155310301567|0.198231035073|0.189297527042|0.200436767484 1176.0 16.0 109764 -0.0037|0.0329|-0.0073|0.0682|-0.0005;0.0985354134561|0.17469203952|0.196428809118|0.194487940673|0.205343072878 2082.0 62.0 109731 0.0283|-0.0151|0.0223|0.0519|-0.0010;0.080539150963|0.140650073318|0.173636215367|0.174602147924|0.187964427079 4648.0 199.0 109766 0.0469|0.0026|0.0109|0.0637|-0.0046;0.093760090174|0.113704134781|0.145297262398|0.118119496475|0.137754198927 3185.0 176.0 109767 0.0069|0.0646|0.0290|0.1031|-0.0073;0.0801125312485|0.0889308180864|0.131536588472|0.10981256802|0.122301180763 2425.0 138.0 109769 0.0115|0.0792|0.0171|0.1130|0.0078;0.0952507559015|0.116868543219|0.122241103251|0.113652357085|0.12776929053 3929.0 159.0 109761 0.0101|0.0636|0.0697|0.0784|0.0033;0.0849371674537|0.135316711041|0.163581240262|0.171738884149|0.184478802317 4709.0 340.0 109740 0.0419|0.0170|0.0196|0.0473|-0.0024;0.113672906898|0.182721878812|0.189230749222|0.197197685052|0.204705500315 3107.0 73.0 109741 0.0050|-0.0042|0.0488|0.0536|0.0092;0.0972558111901|0.161551037509|0.198555286031|0.182307344927|0.188550033653 6627.0 139.0 109745 0.0275|-0.0007|0.0014|0.0731|0.0119;0.114520703219|0.1547169866|0.164384170618|0.143081204077|0.16527450212 15149.0 877.0 109746 -0.0294|0.0191|0.0664|0.1230|-0.0209;0.13262085255|0.133864756781|0.165616526357|0.15097831473|0.160612939544 4898.0 325.0 109763 -0.0669|0.0965|0.0064|0.1302|0.0061;0.0832422784595|0.153833203187|0.171604726265|0.170306345309|0.179923381296 8092.0 412.0 109684 0.0402|-0.0055|0.0333|0.0701|0.0069;0.0994245267381|0.142728554812|0.179832601205|0.168204339868|0.175837406575 5663.0 233.0 109686 0.0170|0.0192|-0.0010|0.0971|0.0131;0.0837473930684|0.125075197352|0.143514253926|0.125333977725|0.134635421767 5674.0 276.0 109755 0.0262|0.0300|0.0420|0.1015|0.0117;0.0989891119299|0.133566569993|0.177858135794|0.203637628235|0.214065153482 2750.0 52.0 109756 0.0273|0.0338|-0.0056|0.0213|-0.0005;0.112683361882|0.160313549074|0.162694407157|0.152033253602|0.157946099253 5289.0 248.0 109758 -0.0148|0.0250|0.0780|0.0737|0.0188,109760.0 2000;109697.0 2000;109762.0 2000;109763.0 2000;109764.0 2000;109766.0 2000;109767.0 2000;109769.0 2000;109761.0 2000;109740.0 2000;109741.0 2000;109745.0 2000;109746.0 2000;109731.0 2000;109684.0 2000;109755.0 2000;109686.0 2000;109723.0 2000;109756.0 2000;109758.0 2000,109760 93;109697 126;109762 83;109723 98;109764 107;109731 99;109766 76;109767 91;109769 109;109761 111;109740 107;109741 107;109745 82;109746 110;109763 103;109684 87;109686 95;109755 105;109756 99;109758 112
