data,1241754000,1111406.0;61332.0;1168796.0;43278.0;1176378.0;65275.0,3718.0 123.0 109696 0.0155 0.0617 0.0308 0.0394 -0.0008;2324.0 49.0 109697 0.0206 0.0340 0.0373 0.0041 0.0304;2995.0 110.0 109698 -0.0197 0.0198 -0.0169 0.1102 0.0075;7196.0 473.0 109699 0.0120 0.0715 -0.0060 0.0625 -0.0050;3964.0 189.0 109700 0.0540 -0.0248 0.0170 0.0580 0.0006;3842.0 203.0 109701 0.0249 0.0210 -0.0053 0.0297 -0.0003;1401.0 27.0 109702 0.0213 0.0292 -0.0023 -0.0090 -0.0003;16349.0 1196.0 109703 0.0337 0.0625 0.0112 0.0525 0.0124;9468.0 828.0 109704 -0.0331 -0.0264 0.0585 0.0952 0.0100;2806.0 96.0 109706 0.0350 0.0092 0.0546 0.0348 0.0331;849.0 13.0 109707 -0.0316 -0.0042 0.0457 0.0669 -0.0018;5720.0 484.0 109708 0.0198 -0.0034 -0.0105 0.1203 -0.0028;1353.0 40.0 109709 0.0164 0.0203 0.0531 0.0323 0.0156;1462.0 41.0 109710 0.0356 0.0341 -0.0067 0.0085 0.0419;27152.0 1226.0 109635 0.0641 0.0246 0.0219 0.0423 0.0451;2248.0 59.0 109651 0.0000 0.0000 0.0000 0.0000 0.0000;5856.0 50.0 109660 -0.0051 -0.0019 -0.0010 0.0275 -0.0002;6170.0 104.0 109667 0.0123 0.0403 -0.0188 0.0695 -0.0042;3977.0 116.0 109673 -0.0359 -0.0164 0.0048 0.0731 0.0035;3580.0 179.0 109675 0.0050 0.0036 0.0816 -0.0280 0.0128;6438.0 196.0 109683 -0.0116 0.0633 0.0336 0.0521 -0.0024;5757.0 203.0 109689 0.0250 -0.0069 -0.0053 0.0307 -0.0004;3087.0 96.0 109690 -0.0428 0.1103 0.0573 0.1089 0.0009,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 862;109697 860;109698 823;109699 852;109700 837;109701 848;109702 893;109703 895;109704 900;109706 873;109707 873;109708 838;109709 890;109710 882;109635 881;109651 828;109660 891;109667 894;109673 889;109675 851;109683 873;109689 890;109690 877
data,1241754300,1112296.0;61363.0;1169618.0;43297.0;1177223.0;65311.0,3754.0 124.0 109696 0.0240 0.0570 0.0285 0.0373 -0.0009;2343.0 49.0 109697 0.0182 0.0324 0.0360 0.0054 0.0278;3014.0 110.0 109698 -0.0186 0.0185 -0.0153 0.1048 0.0057;7247.0 475.0 109699 0.0178 0.0678 0.0035 0.0608 -0.0044;4022.0 192.0 109700 0.0572 -0.0005 0.0151 0.0560 -0.0001;3856.0 203.0 109701 0.0226 0.0198 -0.0050 0.0300 -0.0003;1415.0 27.0 109702 0.0197 0.0276 -0.0021 -0.0083 -0.0003;16402.0 1198.0 109703 0.0407 0.0583 0.0086 0.0503 0.0105;9490.0 828.0 109704 -0.0327 -0.0252 0.0579 0.0914 0.0088;2833.0 96.0 109706 0.0309 0.0097 0.0535 0.0352 0.0302;877.0 14.0 109707 -0.0344 0.0265 0.0451 0.0648 -0.0017;5866.0 492.0 109708 0.0138 0.0162 -0.0026 0.1057 -0.0048;1375.0 40.0 109709 0.0145 0.0202 0.0504 0.0325 0.0139;1489.0 42.0 109710 0.0287 0.0529 -0.0049 0.0055 0.0380;27180.0 1226.0 109635 0.0598 0.0196 0.0220 0.0453 0.0413;2264.0 59.0 109651 0.0000 0.0000 0.0000 0.0000 0.0000;5870.0 50.0 109660 -0.0049 -0.0018 -0.0009 0.0266 -0.0001;6202.0 105.0 109667 0.0110 0.0397 0.0022 0.0660 -0.0039;4068.0 122.0 109673 -0.0465 -0.0116 0.0626 0.0612 0.0029;3604.0 179.0 109675 0.0018 0.0038 0.0794 -0.0262 0.0105;6481.0 198.0 109683 -0.0203 0.0569 0.0291 0.0707 -0.0026;5784.0 204.0 109689 0.0189 0.0248 -0.0041 0.0292 -0.0003;3166.0 99.0 109690 -0.0388 0.1064 0.0573 0.1060 -0.0007,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 862;109697 876;109698 862;109699 829;109700 939;109701 908;109702 839;109703 842;109704 844;109706 847;109707 818;109708 906;109709 924;109710 915;109635 867;109651 865;109660 862;109667 848;109673 878;109675 892;109683 856;109689 876;109690 845
data,1241754900,1113182.0;61388.0;1170471.0;43328.0;1178080.0;65352.0,3795.0 125.0 109696 0.0274 0.0527 0.0266 0.0357 -0.0007;2364.0 49.0 109697 0.0169 0.0298 0.0347 0.0052 0.0262;3046.0 111.0 109698 -0.0092 0.0182 -0.0161 0.1004 0.0052;7346.0 481.0 109699 0.0046 0.0595 -0.0031 0.0873 -0.0050;4060.0 192.0 109700 0.0520 -0.0018 0.0151 0.0535 -0.0000;3878.0 203.0 109701 0.0208 0.0177 -0.0046 0.0281 -0.0002;1431.0 27.0 109702 0.0184 0.0254 -0.0019 -0.0074 -0.0002;16434.0 1198.0 109703 0.0382 0.0530 0.0087 0.0485 0.0099;9518.0 828.0 109704 -0.0322 -0.0238 0.0550 0.0890 0.0080;2874.0 97.0 109706 0.0329 0.0066 0.0525 0.0328 0.0285;899.0 14.0 109707 -0.0326 0.0251 0.0428 0.0623 -0.0015;5918.0 493.0 109708 0.0150 0.0131 -0.0053 0.1016 -0.0059;1397.0 40.0 109709 0.0133 0.0184 0.0483 0.0314 0.0134;1569.0 46.0 109710 0.0263 0.0494 0.0386 -0.0022 0.0360;27231.0 1227.0 109635 0.0552 0.0165 0.0225 0.0436 0.0430;2274.0 59.0 109651 0.0000 0.0000 0.0000 0.0000 0.0000;5900.0 51.0 109660 -0.0050 -0.0016 -0.0008 0.0257 0.0146;6249.0 107.0 109667 0.0061 0.0356 0.0141 0.0698 -0.0039;4108.0 123.0 109673 -0.0469 0.0226 0.0532 0.0595 0.0027;3639.0 181.0 109675 -0.0049 0.0023 0.0787 0.0069 0.0080;6517.0 199.0 109683 -0.0100 0.0530 0.0281 0.0679 -0.0023;5801.0 204.0 109689 0.0184 0.0215 -0.0037 0.0279 -0.0003;3240.0 102.0 109690 -0.0396 0.1017 0.0526 0.1050 0.0096,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 848;109697 862;109698 910;109699 841;109700 878;109701 889;109702 871;109703 877;109704 835;109706 900;109707 875;109708 866;109709 886;109710 840;109635 893;109651 847;109660 838;109667 894;109673 880;109675 922;109683 886;109689 789;109690 873
data,1241755200,1114034.0;61425.0;1171353.0;43351.0;1178966.0;65393.0,3815.0 125.0 109696 0.0256 0.0499 0.0256 0.0366 -0.0006;2408.0 51.0 109697 0.0150 0.0286 0.0450 0.0036 0.0239;3072.0 111.0 109698 -0.0118 0.0158 -0.0160 0.0995 0.0043;7478.0 495.0 109699 -0.0096 0.0493 0.0145 0.1257 -0.0065;4110.0 195.0 109700 0.0432 0.0110 0.0130 0.0687 -0.0011;3894.0 203.0 109701 0.0195 0.0169 -0.0043 0.0279 -0.0002;1444.0 27.0 109702 0.0179 0.0240 -0.0018 -0.0070 -0.0002;16458.0 1198.0 109703 0.0359 0.0501 0.0083 0.0493 0.0086;9561.0 830.0 109704 -0.0302 0.0243 0.0545 0.0855 0.0071;2911.0 98.0 109706 0.0311 0.0058 0.0507 0.0336 0.0318;914.0 14.0 109707 -0.0320 0.0232 0.0419 0.0616 -0.0014;5935.0 493.0 109708 0.0142 0.0115 -0.0055 0.1006 -0.0061;1415.0 40.0 109709 0.0128 0.0170 0.0468 0.0317 0.0121;1588.0 46.0 109710 0.0264 0.0462 0.0362 -0.0008 0.0332;27259.0 1227.0 109635 0.0522 0.0152 0.0214 0.0452 0.0402;2298.0 60.0 109651 0.0211 -0.0011 -0.0015 -0.0016 -0.0001;5916.0 51.0 109660 -0.0048 -0.0015 -0.0008 0.0250 0.0132;6268.0 107.0 109667 0.0050 0.0335 0.0127 0.0703 -0.0035;4118.0 123.0 109673 -0.0464 0.0219 0.0517 0.0598 0.0024;3689.0 183.0 109675 -0.0059 0.0027 0.0784 0.0006 0.0073;6684.0 209.0 109683 0.0119 0.0448 0.0427 0.0732 -0.0024;5818.0 204.0 109689 0.0167 0.0201 -0.0035 0.0281 -0.0003;3287.0 104.0 109690 -0.0393 0.0974 0.0495 0.1075 0.0065,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 877;109697 888;109698 847;109699 791;109700 869;109701 885;109702 898;109703 898;109704 857;109706 892;109707 862;109708 857;109709 852;109710 932;109635 865;109651 868;109660 868;109667 862;109673 916;109675 836;109683 843;109689 861;109690 876
data,1241755500,1114915.0;61460.0;1172243.0;43382.0;1179833.0;65436.0,3831.0 125.0 109696 0.0251 0.0482 0.0247 0.0364 -0.0006;2426.0 51.0 109697 0.0139 0.0276 0.0436 0.0044 0.0222;3089.0 111.0 109698 -0.0115 0.0146 -0.0160 0.0977 0.0037;7568.0 497.0 109699 -0.0052 0.0494 0.0095 0.1105 -0.0079;4157.0 197.0 109700 0.0412 0.0121 0.0265 0.0638 -0.0011;3907.0 203.0 109701 0.0189 0.0160 -0.0042 0.0274 -0.0002;1457.0 27.0 109702 0.0174 0.0226 -0.0018 -0.0066 -0.0002;16478.0 1198.0 109703 0.0345 0.0489 0.0081 0.0488 0.0080;9581.0 830.0 109704 -0.0302 0.0238 0.0526 0.0847 0.0067;2958.0 100.0 109706 0.0277 0.0066 0.0529 0.0331 0.0340;945.0 15.0 109707 -0.0157 0.0210 0.0399 0.0601 -0.0013;6101.0 503.0 109708 0.0331 0.0229 -0.0063 0.0968 -0.0076;1431.0 40.0 109709 0.0120 0.0167 0.0458 0.0313 0.0112;1689.0 56.0 109710 0.0016 0.1091 0.0577 0.0020 0.0299;27287.0 1227.0 109635 0.0499 0.0140 0.0214 0.0452 0.0374;2320.0 60.0 109651 0.0178 -0.0011 -0.0016 -0.0015 -0.0001;5928.0 51.0 109660 -0.0045 -0.0014 -0.0007 0.0243 0.0122;6291.0 108.0 109667 0.0027 0.0312 0.0116 0.0748 -0.0033;4135.0 123.0 109673 -0.0455 0.0207 0.0505 0.0588 0.0023;3712.0 183.0 109675 -0.0078 0.0028 0.0770 0.0004 0.0059;6705.0 209.0 109683 0.0102 0.0449 0.0409 0.0726 -0.0026;5903.0 210.0 109689 -0.0054 0.0123 0.0095 0.0836 -0.0006;3322.0 105.0 109690 -0.0398 0.0945 0.0483 0.1070 0.0142,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 881;109697 890;109698 875;109699 883;109700 919;109701 894;109702 871;109703 880;109704 860;109706 891;109707 849;109708 882;109709 853;109710 857;109635 864;109651 870;109660 834;109667 871;109673 853;109675 859;109683 912;109689 850;109690 802
data,1241756100,1115804.0;61483.0;1173092.0;43406.0;1180708.0;65469.0,3880.0 127.0 109696 0.0241 0.0586 0.0238 0.0329 -0.0007;2449.0 51.0 109697 0.0135 0.0262 0.0419 0.0038 0.0207;3148.0 114.0 109698 -0.0171 0.0131 0.0029 0.1021 0.0031;7616.0 499.0 109699 -0.0049 0.0540 0.0088 0.1072 -0.0083;4189.0 197.0 109700 0.0387 0.0118 0.0256 0.0619 -0.0011;3924.0 203.0 109701 0.0178 0.0152 -0.0040 0.0271 -0.0002;1474.0 27.0 109702 0.0158 0.0220 -0.0016 -0.0059 -0.0002;16505.0 1198.0 109703 0.0322 0.0474 0.0079 0.0482 0.0074;9611.0 830.0 109704 -0.0302 0.0222 0.0504 0.0830 0.0062;2988.0 100.0 109706 0.0267 0.0068 0.0514 0.0311 0.0318;1000.0 17.0 109707 -0.0008 0.0209 0.0377 0.0594 -0.0012;6135.0 504.0 109708 0.0359 0.0210 -0.0080 0.0946 -0.0077;1454.0 40.0 109709 0.0117 0.0161 0.0442 0.0300 0.0103;1757.0 57.0 109710 0.0061 0.0857 0.0542 0.0033 0.0278;27364.0 1231.0 109635 0.0431 0.0219 0.0180 0.0601 0.0365;2339.0 60.0 109651 0.0168 -0.0011 -0.0015 -0.0014 -0.0001;5944.0 51.0 109660 -0.0043 -0.0014 -0.0006 0.0236 0.0113;6324.0 109.0 109667 -0.0010 0.0298 0.0094 0.0785 -0.0030;4158.0 123.0 109673 -0.0432 0.0197 0.0480 0.0567 0.0021;3750.0 184.0 109675 0.0004 0.0017 0.0741 -0.0007 0.0043;6731.0 209.0 109683 0.0098 0.0436 0.0394 0.0700 -0.0024;5972.0 213.0 109689 -0.0066 0.0163 0.0161 0.0801 -0.0009;3398.0 108.0 109690 -0.0413 0.0928 0.0460 0.1052 0.0151,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 843;109697 901;109698 858;109699 909;109700 815;109701 870;109702 862;109703 879;109704 834;109706 919;109707 906;109708 886;109709 921;109710 860;109635 915;109651 877;109660 842;109667 822;109673 849;109675 797;109683 855;109689 870;109690 910
data,1241756400,1116735.0;61509.0;1173947.0;43437.0;1181540.0;65506.0,3904.0 127.0 109696 0.0234 0.0562 0.0224 0.0328 -0.0006;2473.0 51.0 109697 0.0128 0.0259 0.0399 0.0040 0.0190;3186.0 115.0 109698 -0.0146 0.0131 0.0024 0.0965 0.0028;7678.0 502.0 109699 -0.0092 0.0595 0.0078 0.1061 -0.0094;4222.0 197.0 109700 0.0378 0.0111 0.0240 0.0597 -0.0011;3943.0 203.0 109701 0.0173 0.0150 -0.0037 0.0257 -0.0001;1491.0 27.0 109702 0.0154 0.0213 -0.0016 -0.0057 -0.0001;16530.0 1198.0 109703 0.0319 0.0457 0.0072 0.0466 0.0068;9668.0 833.0 109704 -0.0332 0.0197 0.0475 0.0882 0.0051;3023.0 100.0 109706 0.0259 0.0065 0.0488 0.0307 0.0294;1035.0 18.0 109707 -0.0038 0.0192 0.0354 0.0643 -0.0011;6181.0 504.0 109708 0.0310 0.0210 -0.0077 0.0922 -0.0075;1476.0 40.0 109709 0.0119 0.0157 0.0417 0.0295 0.0095;1795.0 58.0 109710 0.0055 0.0838 0.0514 0.0125 0.0255;27492.0 1237.0 109635 0.0526 0.0273 0.0137 0.0541 0.0328;2356.0 60.0 109651 0.0163 -0.0010 -0.0016 -0.0012 -0.0001;5962.0 51.0 109660 -0.0040 -0.0012 -0.0006 0.0225 0.0103;6364.0 110.0 109667 0.0056 0.0273 0.0086 0.0755 -0.0028;4208.0 127.0 109673 -0.0510 0.0370 0.0577 0.0595 0.0017;3791.0 185.0 109675 -0.0023 0.0019 0.0730 -0.0006 0.0034;6795.0 211.0 109683 0.0141 0.0400 0.0392 0.0680 -0.0021;6009.0 214.0 109689 -0.0080 0.0160 0.0229 0.0762 -0.0009;3459.0 110.0 109690 -0.0395 0.0898 0.0435 0.1036 0.0191,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 851;109697 865;109698 888;109699 844;109700 915;109701 832;109702 900;109703 842;109704 861;109706 888;109707 900;109708 864;109709 867;109710 844;109635 839;109651 817;109660 876;109667 917;109673 901;109675 889;109683 892;109689 832;109690 876
data,1241757000,1117564.0;61547.0;1174831.0;43456.0;1182385.0;65543.0,3921.0 127.0 109696 0.0224 0.0550 0.0223 0.0318 -0.0006;2489.0 51.0 109697 0.0124 0.0247 0.0390 0.0040 0.0182;3219.0 117.0 109698 -0.0061 0.0119 0.0012 0.0957 0.0113;7777.0 511.0 109699 -0.0153 0.0720 0.0057 0.1100 -0.0107;4252.0 198.0 109700 0.0354 0.0245 0.0235 0.0585 -0.0011;3955.0 203.0 109701 0.0167 0.0144 -0.0036 0.0254 -0.0001;1502.0 27.0 109702 0.0148 0.0209 -0.0015 -0.0053 -0.0001;16568.0 1199.0 109703 0.0304 0.0451 0.0150 0.0445 0.0064;9704.0 837.0 109704 -0.0405 0.0210 0.0668 0.0812 0.0126;3045.0 100.0 109706 0.0249 0.0064 0.0477 0.0307 0.0279;1049.0 18.0 109707 -0.0042 0.0185 0.0345 0.0638 -0.0011;6313.0 511.0 109708 0.0411 0.0214 -0.0111 0.0880 -0.0084;1491.0 40.0 109709 0.0114 0.0151 0.0410 0.0291 0.0090;1816.0 58.0 109710 0.0048 0.0813 0.0501 0.0127 0.0243;27526.0 1237.0 109635 0.0507 0.0250 0.0129 0.0548 0.0308;2367.0 60.0 109651 0.0156 -0.0010 -0.0016 -0.0011 -0.0001;5974.0 51.0 109660 -0.0037 -0.0012 -0.0005 0.0219 0.0098;6380.0 110.0 109667 0.0049 0.0264 0.0082 0.0748 -0.0026;4280.0 131.0 109673 -0.0536 0.0348 0.0590 0.0645 0.0014;3837.0 187.0 109675 0.0017 0.0013 0.0719 0.0040 0.0027;6818.0 211.0 109683 0.0130 0.0394 0.0380 0.0668 -0.0020;6039.0 215.0 109689 -0.0090 0.0152 0.0227 0.0759 0.0092;3548.0 117.0 109690 -0.0447 0.0864 0.0451 0.1082 0.0203,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 889;109697 866;109698 826;109699 902;109700 840;109701 787;109702 875;109703 863;109704 893;109706 874;109707 875;109708 879;109709 900;109710 884;109635 872;109651 906;109660 859;109667 874;109673 869;109675 845;109683 857;109689 871;109690 894
data,1241757300,1118469.0;61576.0;1175626.0;43484.0;1183291.0;65583.0,3962.0 128.0 109696 0.0271 0.0514 0.0213 0.0295 -0.0006;2506.0 51.0 109697 0.0123 0.0236 0.0387 0.0035 0.0171;3300.0 120.0 109698 -0.0105 0.0113 0.0060 0.0945 0.0169;7847.0 515.0 109699 -0.0117 0.0708 0.0130 0.1052 -0.0108;4277.0 198.0 109700 0.0346 0.0219 0.0239 0.0568 -0.0012;3968.0 203.0 109701 0.0165 0.0138 -0.0035 0.0246 -0.0001;1517.0 27.0 109702 0.0142 0.0199 -0.0014 -0.0049 -0.0001;16585.0 1199.0 109703 0.0301 0.0433 0.0152 0.0436 0.0059;9838.0 843.0 109704 -0.0435 0.0205 0.0656 0.0772 0.0171;3084.0 101.0 109706 0.0218 0.0060 0.0479 0.0353 0.0262;1072.0 18.0 109707 -0.0042 0.0177 0.0346 0.0606 -0.0010;6380.0 514.0 109708 0.0420 0.0258 -0.0112 0.0860 -0.0080;1509.0 40.0 109709 0.0109 0.0146 0.0407 0.0281 0.0084;1850.0 59.0 109710 0.0034 0.0778 0.0504 0.0207 0.0227;27582.0 1239.0 109635 0.0499 0.0292 0.0172 0.0515 0.0290;2383.0 60.0 109651 0.0151 -0.0011 -0.0015 -0.0012 -0.0001;5985.0 51.0 109660 -0.0036 -0.0011 -0.0005 0.0214 0.0092;6400.0 110.0 109667 0.0052 0.0260 0.0085 0.0718 -0.0024;4308.0 131.0 109673 -0.0513 0.0342 0.0582 0.0590 0.0013;3864.0 187.0 109675 -0.0006 0.0015 0.0713 0.0030 0.0022;6847.0 212.0 109683 0.0099 0.0370 0.0385 0.0701 -0.0020;6089.0 217.0 109689 -0.0109 0.0151 0.0300 0.0739 0.0085;3622.0 122.0 109690 -0.0499 0.0951 0.0456 0.1051 0.0212,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 876;109697 834;109698 833;109699 888;109700 828;109701 906;109702 860;109703 900;109704 947;109706 900;109707 890;109708 887;109709 868;109710 868;109635 889;109651 893;109660 820;109667 860;109673 852;109675 831;109683 835;109689 864;109690 871
data,1241757900,1119331.0;61608.0;1176539.0;43513.0;1184161.0;65604.0,3979.0 128.0 109696 0.0257 0.0508 0.0214 0.0292 -0.0006;2524.0 51.0 109697 0.0117 0.0233 0.0377 0.0038 0.0161;3325.0 120.0 109698 -0.0098 0.0114 0.0057 0.0915 0.0159;8021.0 526.0 109699 0.0147 0.0631 0.0135 0.1026 -0.0115;4316.0 199.0 109700 0.0345 0.0211 0.0270 0.0543 -0.0012;3986.0 203.0 109701 0.0154 0.0137 -0.0033 0.0239 -0.0001;1532.0 27.0 109702 0.0135 0.0196 -0.0014 -0.0046 -0.0001;16611.0 1199.0 109703 0.0289 0.0423 0.0150 0.0424 0.0056;9861.0 843.0 109704 -0.0426 0.0206 0.0643 0.0766 0.0149;3109.0 101.0 109706 0.0216 0.0061 0.0468 0.0342 0.0247;1088.0 18.0 109707 -0.0040 0.0175 0.0338 0.0593 -0.0009;6428.0 515.0 109708 0.0417 0.0247 -0.0110 0.0836 -0.0076;1528.0 40.0 109709 0.0108 0.0145 0.0398 0.0268 0.0079;1889.0 60.0 109710 0.0066 0.0780 0.0491 0.0198 0.0212;27618.0 1239.0 109635 0.0479 0.0278 0.0169 0.0514 0.0274;2399.0 60.0 109651 0.0143 -0.0010 -0.0015 -0.0011 -0.0001;6002.0 51.0 109660 -0.0034 -0.0010 -0.0004 0.0204 0.0086;6419.0 110.0 109667 0.0052 0.0257 0.0086 0.0696 -0.0022;4325.0 131.0 109673 -0.0504 0.0336 0.0570 0.0579 0.0012;3960.0 197.0 109675 -0.0131 0.0025 0.0892 0.0050 0.0047;6896.0 214.0 109683 0.0083 0.0358 0.0365 0.0728 -0.0020;6109.0 217.0 109689 -0.0111 0.0152 0.0295 0.0718 0.0079;3712.0 128.0 109690 -0.0487 0.0904 0.0421 0.1071 0.0195,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 909;109697 840;109698 901;109699 860;109700 861;109701 857;109702 857;109703 872;109704 912;109706 896;109707 873;109708 837;109709 833;109710 856;109635 885;109651 885;109660 905;109667 854;109673 813;109675 894;109683 842;109689 874;109690 884
data,1241758200,1120182.0;61650.0;1177420.0;43541.0;1184974.0;65639.0,3992.0 128.0 109696 0.0245 0.0509 0.0217 0.0289 -0.0005;2538.0 51.0 109697 0.0107 0.0235 0.0378 0.0036 0.0153;3382.0 124.0 109698 -0.0161 0.0482 0.0071 0.0893 0.0150;8117.0 528.0 109699 0.0077 0.0640 0.0152 0.1012 -0.0122;4367.0 202.0 109700 0.0281 0.0530 0.0300 0.0497 -0.0011;3996.0 203.0 109701 0.0150 0.0138 -0.0032 0.0232 -0.0001;1541.0 27.0 109702 0.0131 0.0192 -0.0013 -0.0044 -0.0001;16625.0 1199.0 109703 0.0277 0.0427 0.0153 0.0419 0.0053;9882.0 844.0 109704 -0.0439 0.0198 0.0646 0.0781 0.0152;3158.0 103.0 109706 0.0216 0.0058 0.0475 0.0332 0.0279;1102.0 18.0 109707 -0.0047 0.0177 0.0341 0.0581 -0.0008;6461.0 516.0 109708 0.0400 0.0249 -0.0107 0.0835 -0.0078;1540.0 40.0 109709 0.0099 0.0142 0.0398 0.0271 0.0075;1905.0 60.0 109710 0.0063 0.0764 0.0491 0.0194 0.0203;27659.0 1241.0 109635 0.0430 0.0256 0.0173 0.0621 0.0257;2407.0 60.0 109651 0.0139 -0.0010 -0.0014 -0.0010 -0.0001;6012.0 51.0 109660 -0.0031 -0.0010 -0.0004 0.0195 0.0082;6434.0 110.0 109667 0.0045 0.0262 0.0090 0.0682 -0.0021;4372.0 133.0 109673 -0.0499 0.0336 0.0570 0.0572 0.0147;4188.0 217.0 109675 -0.0167 0.0007 0.0976 0.0283 0.0018;6927.0 215.0 109683 0.0101 0.0358 0.0363 0.0720 -0.0020;6122.0 217.0 109689 -0.0115 0.0151 0.0297 0.0705 0.0075;3761.0 132.0 109690 -0.0501 0.0958 0.0427 0.1054 0.0171,109696.0 20000;109697.0 20000;109698.0 20000;109699.0 20000;109700.0 20000;109701.0 20000;109702.0 20000;109703.0 20000;109704.0 20000;109706.0 20000;109707.0 20000;109708.0 20000;109709.0 20000;109710.0 20000;109635.0 20000;109651.0 20000;109660.0 20000;109667.0 20000;109673.0 20000;109675.0 20000;109683.0 20000;109689.0 20000;109690.0 20000,109696 884;109697 872;109698 898;109699 884;109700 896;109701 891;109702 840;109703 875;109704 893;109706 879;109707 893;109708 793;109709 900;109710 817;109635 881;109651 833;109660 816;109667 869;109673 897;109675 844;109683 859;109689 893;109690 893
