
New Run at  11/14/2014 21:04:54
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241334600,1076.0;19.0;1015.0;22.0;1051.0;19.0,65.0 2.0 109568 0.0438 -0.0040 0.0845 0.0230 -0.0030;48.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;71.0 2.0 109571 0.0019 -0.0050 -0.0060 -0.0090 0.0511;48.0 0.0 109476 0.0000 0.0000 0.0000 0.0000 0.0000;56.0 1.0 109541 -0.0003 -0.0273 -0.0111 0.1062 -0.0020;69.0 3.0 109542 -0.0696 0.1799 0.0085 -0.0539 0.0309;66.0 2.0 109569 -0.0791 -0.0384 -0.0012 0.1507 0.0204;48.0 0.0 109551 0.0000 0.0000 0.0000 0.0000 0.0000;49.0 0.0 109553 0.0000 0.0000 0.0000 0.0000 0.0000;57.0 1.0 109524 0.0476 -0.0206 -0.0049 0.0515 -0.0015;49.0 0.0 109557 0.0000 0.0000 0.0000 0.0000 0.0000;56.0 1.0 109560 -0.0008 0.0758 -0.0014 0.0241 -0.0008;69.0 3.0 109561 -0.0765 -0.0116 0.1356 0.1025 -0.0117;57.0 1.0 109562 -0.0438 -0.0254 -0.0210 0.1315 -0.0042;58.0 1.0 109563 0.0718 -0.0126 -0.0174 0.0230 -0.0018;48.0 0.0 109564 0.0000 0.0000 0.0000 0.0000 0.0000;49.0 0.0 109565 0.0000 0.0000 0.0000 0.0000 0.0000;48.0 0.0 109566 0.0000 0.0000 0.0000 0.0000 0.0000;65.0 2.0 109567 -0.0757 -0.0580 -0.0260 0.1916 -0.0068,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1086;109536 1067;109571 1105;109476 1064;109541 1028;109542 1060;109569 1059;109551 1076;109553 1061;109524 1025;109557 975;109560 1048;109561 1080;109562 1035;109563 1017;109564 1008;109565 1050;109566 1059;109567 1097
data,1241335500,2135.0;43.0;2067.0;45.0;2061.0;54.0,88.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;112.0 2.0 109568 0.0246 0.0002 0.0511 0.0211 -0.0017;122.0 2.0 109571 0.0019 -0.0030 -0.0069 -0.0017 0.0288;102.0 1.0 109476 -0.0292 -0.0133 0.0093 0.0749 -0.0012;146.0 5.0 109541 0.0902 -0.0476 -0.0178 0.0836 -0.0023;127.0 4.0 109542 -0.0515 0.1375 0.0023 -0.0328 0.0285;116.0 2.0 109569 -0.0544 -0.0249 0.0020 0.1006 0.0109;89.0 0.0 109551 0.0000 0.0000 0.0000 0.0000 0.0000;90.0 0.0 109553 0.0000 0.0000 0.0000 0.0000 0.0000;129.0 3.0 109524 0.0022 -0.0221 0.0363 0.0934 -0.0035;87.0 0.0 109557 0.0000 0.0000 0.0000 0.0000 0.0000;106.0 2.0 109560 -0.0217 0.1208 0.0030 0.0023 -0.0008;158.0 8.0 109561 0.0186 0.1591 0.0799 0.0300 -0.0096;103.0 1.0 109562 -0.0325 -0.0188 -0.0089 0.0875 -0.0022;118.0 2.0 109563 0.0615 -0.0139 0.0195 0.0090 -0.0029;99.0 1.0 109564 0.0435 -0.0062 -0.0081 0.0199 -0.0007;102.0 2.0 109565 -0.0529 0.1694 0.0067 -0.0132 -0.0003;90.0 0.0 109566 0.0000 0.0000 0.0000 0.0000 0.0000;151.0 8.0 109567 -0.1059 0.0403 -0.0664 0.2210 -0.0159,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1078;109568 1056;109571 1092;109476 1030;109541 1065;109542 1023;109569 1052;109551 1054;109553 1102;109524 1004;109557 1090;109560 1074;109561 1058;109562 1052;109563 1011;109564 1020;109565 1060;109566 1072;109567 1007
data,1241336400,3209.0;65.0;3094.0;67.0;3132.0;103.0,127.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;165.0 3.0 109568 0.0230 0.0535 0.0400 0.0083 -0.0014;241.0 8.0 109571 0.0759 -0.0284 -0.0252 0.0580 0.0326;166.0 3.0 109476 0.0314 -0.0214 0.0316 0.0506 -0.0013;212.0 6.0 109541 0.0899 -0.0475 -0.0262 0.0648 -0.0050;177.0 4.0 109542 -0.0345 0.1036 0.0004 -0.0208 0.0198;202.0 5.0 109569 0.0308 -0.0335 -0.0084 0.0815 0.0154;128.0 0.0 109551 0.0000 0.0000 0.0000 0.0000 0.0000;141.0 1.0 109553 -0.0165 -0.0081 -0.0017 0.0641 -0.0002;190.0 5.0 109524 -0.0173 -0.0167 0.0673 0.0825 0.0005;127.0 0.0 109557 0.0000 0.0000 0.0000 0.0000 0.0000;154.0 3.0 109560 -0.0198 0.1148 0.0031 -0.0065 0.0016;210.0 8.0 109561 0.0063 0.1251 0.0679 0.0292 -0.0086;146.0 1.0 109562 -0.0246 -0.0139 -0.0082 0.0673 -0.0015;175.0 3.0 109563 0.0513 -0.0078 0.0448 -0.0051 -0.0030;162.0 3.0 109564 0.0169 -0.0008 0.0732 0.0060 -0.0016;143.0 2.0 109565 -0.0395 0.1029 0.0041 -0.0052 -0.0004;137.0 1.0 109566 -0.0103 0.0679 0.0020 -0.0072 0.0001;206.0 9.0 109567 -0.0848 0.0400 -0.0539 0.1746 -0.0165,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1063;109568 1036;109571 1075;109476 984;109541 1015;109542 1092;109569 1060;109551 1047;109553 1130;109524 1023;109557 1060;109560 1084;109561 1043;109562 1058;109563 1078;109564 1033;109565 1070;109566 1022;109567 1027
data,1241337300,4316.0;94.0;4165.0;90.0;4237.0;153.0,159.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;251.0 5.0 109569 0.0263 -0.0263 -0.0088 0.0674 0.0127;390.0 14.0 109571 0.0605 -0.0326 -0.0291 0.0467 0.0419;206.0 3.0 109476 0.0264 -0.0162 0.0239 0.0419 -0.0010;279.0 8.0 109541 0.0925 -0.0513 -0.0327 0.0619 -0.0053;215.0 4.0 109542 -0.0261 0.0872 0.0004 -0.0167 0.0162;209.0 4.0 109568 0.0108 0.0466 0.0631 -0.0012 -0.0013;158.0 0.0 109551 0.0000 0.0000 0.0000 0.0000 0.0000;176.0 1.0 109553 -0.0142 -0.0070 -0.0016 0.0519 -0.0004;396.0 16.0 109524 -0.0199 -0.0206 0.0518 0.0765 0.0435;209.0 4.0 109557 0.0076 0.0186 -0.0069 0.0823 -0.0015;196.0 4.0 109560 -0.0202 0.1004 0.0451 -0.0117 0.0015;265.0 9.0 109561 -0.0046 0.1096 0.0538 0.0445 -0.0075;192.0 2.0 109562 -0.0297 -0.0071 0.0357 0.0523 -0.0013;210.0 3.0 109563 0.0444 -0.0058 0.0378 -0.0042 -0.0022;199.0 3.0 109564 0.0137 0.0002 0.0599 0.0035 -0.0015;175.0 2.0 109565 -0.0316 0.0877 0.0025 -0.0029 -0.0003;168.0 1.0 109566 -0.0097 0.0577 0.0015 -0.0051 0.0000;263.0 11.0 109567 -0.0907 0.0748 -0.0414 0.1496 -0.0143,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1056;109569 1080;109571 1112;109476 1006;109541 1046;109542 1033;109568 1088;109551 1050;109553 1022;109524 1021;109557 1073;109560 1037;109561 1072;109562 1010;109563 1064;109564 1062;109565 1057;109566 1017;109567 1094
data,1241338200,5378.0;116.0;5224.0;115.0;5298.0;196.0,250.0 4.0 109568 0.0102 0.0408 0.0509 0.0014 -0.0013;194.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;537.0 21.0 109571 0.0893 0.0025 -0.0318 0.0425 0.0363;245.0 3.0 109476 0.0221 -0.0140 0.0200 0.0397 -0.0008;323.0 8.0 109541 0.0821 -0.0465 -0.0296 0.0569 -0.0044;273.0 5.0 109542 -0.0223 0.0776 -0.0004 -0.0143 0.0181;292.0 5.0 109569 0.0218 -0.0235 -0.0076 0.0649 0.0102;193.0 0.0 109551 0.0000 0.0000 0.0000 0.0000 0.0000;211.0 1.0 109553 -0.0134 -0.0061 -0.0008 0.0470 -0.0004;561.0 24.0 109524 -0.0012 -0.0277 0.0380 0.1060 0.0399;271.0 5.0 109557 0.0053 0.0133 -0.0083 0.0758 0.0070;244.0 5.0 109560 -0.0297 0.0892 0.0356 0.0301 0.0014;330.0 11.0 109561 0.0239 0.0965 0.0406 0.0415 -0.0063;230.0 2.0 109562 -0.0271 -0.0060 0.0283 0.0494 -0.0010;248.0 3.0 109563 0.0405 -0.0055 0.0316 -0.0031 -0.0017;262.0 5.0 109564 -0.0054 0.0074 0.0482 0.0598 -0.0016;208.0 2.0 109565 -0.0272 0.0800 0.0019 -0.0028 -0.0002;202.0 1.0 109566 -0.0080 0.0500 0.0010 -0.0045 -0.0000;304.0 11.0 109567 -0.0838 0.0632 -0.0393 0.1399 -0.0112,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1053;109536 1012;109571 1070;109476 1105;109541 1091;109542 1093;109569 1024;109551 1038;109553 1045;109524 1028;109557 1047;109560 1089;109561 1122;109562 1048;109563 1040;109564 1070;109565 1030;109566 973;109567 1022
data,1241339400,6439.0;141.0;6299.0;133.0;6388.0;247.0,285.0 4.0 109568 0.0102 0.0374 0.0445 0.0011 -0.0011;361.0 7.0 109569 0.0360 -0.0246 -0.0078 0.0562 0.0137;781.0 33.0 109571 0.0956 0.0121 -0.0393 0.0274 0.0420;292.0 4.0 109476 0.0405 -0.0167 0.0128 0.0352 -0.0009;362.0 8.0 109541 0.0772 -0.0425 -0.0274 0.0520 -0.0037;307.0 5.0 109542 -0.0197 0.0718 -0.0002 -0.0129 0.0159;345.0 11.0 109567 -0.0745 0.0583 -0.0346 0.1250 -0.0092;235.0 1.0 109551 0.0239 -0.0038 -0.0015 0.0089 -0.0001;242.0 1.0 109553 -0.0125 -0.0055 -0.0005 0.0426 -0.0003;686.0 28.0 109524 0.0060 -0.0277 0.0469 0.0944 0.0352;231.0 1.0 109566 -0.0070 0.0439 0.0008 -0.0038 -0.0000;302.0 8.0 109560 -0.0508 0.1007 0.0275 0.0689 0.0006;386.0 12.0 109561 0.0302 0.0859 0.0337 0.0398 -0.0054;261.0 2.0 109562 -0.0242 -0.0053 0.0253 0.0447 -0.0008;296.0 4.0 109563 0.0273 -0.0081 0.0282 0.0305 -0.0015;298.0 5.0 109564 -0.0030 0.0053 0.0422 0.0526 -0.0014;242.0 2.0 109565 -0.0225 0.0705 0.0016 -0.0043 -0.0002;221.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;306.0 5.0 109557 0.0047 0.0122 -0.0072 0.0688 0.0061,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1023;109569 1086;109571 1092;109476 1072;109541 1058;109542 1084;109567 1039;109551 1025;109553 1067;109524 1082;109566 1022;109560 1053;109561 1083;109562 1004;109563 1052;109564 1013;109565 1011;109536 1084;109557 1050
data,1241340300,7473.0;167.0;7329.0;152.0;7468.0;290.0,250.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;399.0 7.0 109569 0.0309 -0.0226 -0.0069 0.0547 0.0120;986.0 44.0 109571 0.0763 0.0631 -0.0427 0.0513 0.0400;326.0 4.0 109476 0.0352 -0.0148 0.0131 0.0326 -0.0008;432.0 10.0 109541 0.0627 -0.0415 -0.0272 0.0678 0.0031;356.0 6.0 109542 -0.0208 0.0654 0.0313 -0.0143 0.0138;313.0 4.0 109568 0.0086 0.0340 0.0436 0.0018 -0.0010;264.0 1.0 109551 0.0211 -0.0033 -0.0014 0.0078 -0.0001;273.0 1.0 109553 -0.0114 -0.0047 0.0001 0.0382 -0.0002;796.0 31.0 109524 0.0003 -0.0274 0.0422 0.0957 0.0341;415.0 11.0 109557 -0.0168 0.0139 0.0699 0.0668 0.0040;344.0 8.0 109560 -0.0420 0.0919 0.0267 0.0498 0.0004;430.0 13.0 109561 0.0243 0.0840 0.0320 0.0459 -0.0049;293.0 2.0 109562 -0.0214 -0.0044 0.0242 0.0393 -0.0006;325.0 4.0 109563 0.0257 -0.0070 0.0281 0.0267 -0.0013;338.0 6.0 109564 -0.0093 0.0435 0.0426 0.0453 -0.0013;292.0 3.0 109565 -0.0207 0.0659 0.0013 -0.0032 0.0060;260.0 1.0 109566 -0.0063 0.0418 0.0007 -0.0036 -0.0000;381.0 11.0 109567 -0.0684 0.0532 -0.0329 0.1171 -0.0080,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1012;109569 1057;109571 1058;109476 1001;109541 1063;109542 1038;109568 1101;109551 1080;109553 1027;109524 1029;109557 1069;109560 1057;109561 1086;109562 1023;109563 1030;109564 1102;109565 1035;109566 1060;109567 1072
data,1241341500,8557.0;197.0;8382.0;168.0;8525.0;336.0,277.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;434.0 7.0 109569 0.0308 -0.0202 -0.0065 0.0506 0.0108;1305.0 63.0 109571 0.0825 0.0702 -0.0543 0.0717 0.0397;353.0 4.0 109476 0.0350 -0.0137 0.0117 0.0309 -0.0007;491.0 11.0 109541 0.0618 -0.0405 -0.0264 0.0633 0.0071;470.0 11.0 109542 0.0564 0.0502 0.0252 -0.0033 0.0116;367.0 6.0 109568 -0.0044 0.0258 0.0374 0.0537 -0.0009;295.0 1.0 109551 0.0202 -0.0028 -0.0015 0.0074 -0.0001;313.0 2.0 109553 -0.0150 -0.0028 0.0286 0.0313 -0.0004;860.0 31.0 109524 0.0020 -0.0273 0.0386 0.0907 0.0309;483.0 13.0 109557 -0.0182 0.0117 0.0676 0.0665 0.0064;374.0 8.0 109560 -0.0378 0.0847 0.0251 0.0473 0.0004;468.0 13.0 109561 0.0241 0.0775 0.0281 0.0443 -0.0040;319.0 2.0 109562 -0.0207 -0.0042 0.0228 0.0383 -0.0005;357.0 4.0 109563 0.0253 -0.0069 0.0259 0.0248 -0.0011;369.0 6.0 109564 -0.0074 0.0395 0.0395 0.0424 -0.0012;323.0 3.0 109565 -0.0184 0.0595 0.0010 -0.0029 0.0054;289.0 1.0 109566 -0.0056 0.0372 0.0006 -0.0028 -0.0000;410.0 11.0 109567 -0.0635 0.0506 -0.0295 0.1108 -0.0069,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1081;109569 1058;109571 1047;109476 967;109541 1046;109542 1101;109568 1070;109551 1081;109553 1107;109524 1087;109557 1007;109560 1081;109561 1013;109562 1052;109563 1022;109564 1053;109565 1031;109566 1037;109567 1059
data,1241342400,9607.0;235.0;9498.0;185.0;9578.0;380.0,301.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;463.0 7.0 109569 0.0301 -0.0192 -0.0057 0.0477 0.0099;1569.0 76.0 109571 0.0785 0.0856 -0.0389 0.0559 0.0404;380.0 4.0 109476 0.0334 -0.0134 0.0108 0.0301 -0.0006;570.0 16.0 109541 0.0713 -0.0493 -0.0202 0.0751 0.0057;395.0 6.0 109568 -0.0047 0.0245 0.0355 0.0511 -0.0008;527.0 13.0 109542 0.0600 0.0487 0.0348 -0.0074 0.0104;318.0 1.0 109551 0.0197 -0.0028 -0.0013 0.0070 -0.0000;336.0 2.0 109553 -0.0146 -0.0027 0.0270 0.0306 -0.0003;998.0 36.0 109524 -0.0003 -0.0275 0.0347 0.0918 0.0322;512.0 13.0 109557 -0.0154 0.0111 0.0630 0.0639 0.0056;469.0 17.0 109560 -0.0269 0.1312 0.0228 0.0493 -0.0010;494.0 13.0 109561 0.0229 0.0749 0.0265 0.0446 -0.0036;376.0 5.0 109562 -0.0462 -0.0170 0.0149 0.0897 -0.0012;383.0 4.0 109563 0.0243 -0.0065 0.0240 0.0242 -0.0009;395.0 6.0 109564 -0.0069 0.0382 0.0371 0.0418 -0.0010;372.0 4.0 109565 -0.0176 0.0576 0.0008 -0.0026 0.0087;311.0 1.0 109566 -0.0051 0.0356 0.0005 -0.0028 -0.0000;438.0 11.0 109567 -0.0601 0.0485 -0.0272 0.1063 -0.0062,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109536 1079;109569 1070;109571 1040;109476 1012;109541 1059;109568 1075;109542 1061;109551 1025;109553 1029;109524 1042;109557 1045;109560 1086;109561 1069;109562 1011;109563 1095;109564 1019;109565 1089;109566 1056;109567 1038
data,1241343600,10616.0;277.0;10501.0;207.0;10622.0;431.0,415.0 6.0 109568 -0.0037 0.0248 0.0336 0.0489 -0.0008;510.0 8.0 109569 0.0299 -0.0184 -0.0055 0.0448 0.0121;1987.0 103.0 109571 0.0593 0.1085 -0.0445 0.0872 0.0421;320.0 0.0 109536 0.0000 0.0000 0.0000 0.0000 0.0000;669.0 24.0 109541 0.0864 -0.0579 -0.0294 0.0910 0.0042;556.0 13.0 109542 0.0578 0.0482 0.0323 -0.0066 0.0097;337.0 1.0 109551 0.0192 -0.0026 -0.0012 0.0066 -0.0000;358.0 2.0 109553 -0.0133 -0.0023 0.0255 0.0279 -0.0003;401.0 4.0 109476 0.0328 -0.0128 0.0101 0.0287 -0.0006;1052.0 37.0 109524 0.0028 -0.0250 0.0427 0.0830 0.0306;576.0 16.0 109557 -0.0102 0.0130 0.0733 0.0539 0.0043;507.0 18.0 109560 -0.0238 0.1193 0.0218 0.0475 -0.0010;530.0 14.0 109561 0.0320 0.0732 0.0239 0.0409 -0.0033;394.0 5.0 109562 -0.0442 -0.0162 0.0144 0.0854 -0.0012;403.0 4.0 109563 0.0239 -0.0062 0.0228 0.0232 -0.0008;416.0 6.0 109564 -0.0056 0.0375 0.0357 0.0385 -0.0009;394.0 4.0 109565 -0.0169 0.0558 0.0007 -0.0023 0.0082;331.0 1.0 109566 -0.0052 0.0356 0.0005 -0.0029 -0.0000;460.0 11.0 109567 -0.0570 0.0508 -0.0249 0.1001 -0.0055,109536.0 20000;109568.0 20000;109571.0 20000;109476.0 20000;109541.0 20000;109542.0 20000;109569.0 20000;109551.0 20000;109553.0 20000;109524.0 20000;109557.0 20000;109560.0 20000;109561.0 20000;109562.0 20000;109563.0 20000;109564.0 20000;109565.0 20000;109566.0 20000;109567.0 20000,109568 1034;109569 1022;109571 1058;109536 1064;109541 1066;109542 1068;109551 1038;109553 1079;109476 1054;109524 1075;109557 1036;109560 1004;109561 1057;109562 1107;109563 998;109564 1110;109565 1056;109566 1049;109567 1025
