data,1242010500,1655029.0;84722.0;1734213.0;61424.0;1743075.0;90900.0,3714.0 214.0 109730 0.0000 0.0000 0.0000 0.0000 0.0000;6962.0 207.0 109731 0.0000 0.0000 0.0000 0.0000 0.0000;13494.0 746.0 109740 0.0000 0.0000 0.0000 0.0000 0.0000;11561.0 250.0 109745 0.0000 0.0000 0.0000 0.0000 0.0000;15768.0 719.0 109762 0.0000 0.0000 0.0000 0.0000 0.0000;12040.0 664.0 109763 0.0000 0.0000 0.0000 0.0000 0.0000;5915.0 253.0 109765 0.0000 0.0000 0.0000 0.0000 0.0000;8484.0 346.0 109769 0.0000 0.0000 0.0000 0.0000 0.0000;2199.0 22.0 109770 0.0000 0.0000 0.0000 0.0000 0.0000;3068.0 64.0 109771 0.0000 0.0000 0.0000 0.0000 0.0000;4187.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;7986.0 555.0 109774 0.0000 0.0000 0.0000 0.0000 0.0000;8085.0 504.0 109775 0.0000 0.0000 0.0000 0.0000 0.0000;2514.0 60.0 109776 0.0000 0.0000 0.0000 0.0000 0.0000;1779.0 21.0 109777 0.0000 0.0000 0.0000 0.0000 0.0000;2360.0 59.0 109778 0.0000 0.0000 0.0000 0.0000 0.0000;2829.0 138.0 109779 0.0000 0.0000 0.0000 0.0000 0.0000;2278.0 91.0 109780 0.0000 0.0000 0.0000 0.0000 0.0000;5175.0 355.0 109782 0.0000 0.0000 0.0000 0.0000 0.0000;518.0 5.0 109783 0.0000 0.0000 0.0000 0.0000 0.0000;493.0 15.0 109784 0.0000 0.0000 0.0000 0.0000 0.0000;15829.0 703.0 109684 0.0000 0.0000 0.0000 0.0000 0.0000,109730.0 7096;109731.0 7096;109740.0 7096;109745.0 7096;109762.0 7096;109763.0 7096;109765.0 7096;109769.0 7096;109770.0 7096;109771.0 7096;109773.0 7096;109774.0 7096;109775.0 7096;109776.0 7096;109777.0 7096;109778.0 7096;109779.0 7096;109780.0 7096;109782.0 7096;109783.0 7096;109784.0 7096;109684.0 7096,109730 300;109731 325;109740 319;109745 315;109762 332;109763 373;109765 329;109769 313;109770 336;109771 310;109773 354;109774 307;109775 358;109776 332;109777 316;109778 322;109779 289;109780 303;109782 284;109783 348;109784 295;109684 336
data,1242010800,1655641.0;84749.0;1734790.0;61437.0;1743677.0;90932.0,3760.0 219.0 109730 0.0264 0.1486 -0.0407 0.2026 0.0572;6999.0 210.0 109731 -0.0833 0.0283 0.0802 0.1947 -0.0009;13514.0 746.0 109740 0.0000 0.0000 0.0000 0.0000 0.0000;11582.0 250.0 109745 0.0000 0.0000 0.0000 0.0000 0.0000;15789.0 719.0 109762 0.0000 0.0000 0.0000 0.0000 0.0000;12070.0 665.0 109763 0.0478 -0.0187 0.0489 0.0406 -0.0040;5937.0 253.0 109765 0.0000 0.0000 0.0000 0.0000 0.0000;8514.0 348.0 109769 0.0276 0.1497 -0.0155 0.0993 -0.0037;2228.0 23.0 109770 0.0398 -0.0108 0.0431 0.0462 -0.0038;3095.0 65.0 109771 -0.0356 -0.0190 -0.0233 0.1631 -0.0024;4208.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8006.0 555.0 109774 0.0000 0.0000 0.0000 0.0000 0.0000;8148.0 512.0 109775 -0.0036 0.0320 0.0572 0.2816 -0.0375;2535.0 60.0 109776 0.0000 0.0000 0.0000 0.0000 0.0000;1799.0 21.0 109777 0.0000 0.0000 0.0000 0.0000 0.0000;2386.0 60.0 109778 -0.0371 0.0054 0.1365 -0.0380 -0.0016;2864.0 140.0 109779 0.0576 -0.0429 0.0084 0.1468 -0.0022;2299.0 91.0 109780 0.0000 0.0000 0.0000 0.0000 0.0000;5209.0 357.0 109782 0.1689 -0.0474 -0.0479 0.0374 -0.0039;538.0 5.0 109783 0.0000 0.0000 0.0000 0.0000 0.0000;514.0 15.0 109784 0.0000 0.0000 0.0000 0.0000 0.0000;15856.0 704.0 109684 -0.0643 0.0512 -0.0209 0.1454 -0.0004,109730.0 12904;109731.0 12904;109740.0 12904;109745.0 12904;109762.0 12904;109763.0 12904;109765.0 12904;109769.0 12904;109770.0 12904;109771.0 12904;109773.0 12904;109774.0 12904;109775.0 12904;109776.0 12904;109777.0 12904;109778.0 12904;109779.0 12904;109780.0 12904;109782.0 12904;109783.0 12904;109784.0 12904;109684.0 12904,109730 627;109731 589;109740 609;109745 617;109762 565;109763 597;109765 547;109769 573;109770 577;109771 598;109773 605;109774 582;109775 615;109776 580;109777 587;109778 572;109779 607;109780 596;109782 564;109783 573;109784 558;109684 566
data,1242011100,1656541.0;84779.0;1735691.0;61462.0;1744561.0;90963.0,3819.0 221.0 109730 0.0271 0.0653 -0.0539 0.1577 0.0277;7052.0 212.0 109731 0.0397 0.0016 0.0310 0.1295 -0.0019;13549.0 747.0 109740 -0.0198 0.0021 0.0657 0.0008 -0.0004;11607.0 250.0 109745 0.0000 0.0000 0.0000 0.0000 0.0000;15813.0 719.0 109762 0.0000 0.0000 0.0000 0.0000 0.0000;12099.0 665.0 109763 0.0309 -0.0118 0.0230 0.0237 -0.0009;6019.0 260.0 109765 0.0529 -0.0015 -0.0194 0.1576 0.0545;8554.0 349.0 109769 -0.0052 0.1366 -0.0017 0.0344 -0.0041;2265.0 24.0 109770 0.0215 -0.0026 0.0694 0.0196 -0.0025;3133.0 66.0 109771 0.0461 -0.0167 -0.0260 0.0934 -0.0021;4234.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8067.0 559.0 109774 0.1004 -0.0150 0.0188 0.0649 -0.0027;8212.0 515.0 109775 -0.0280 0.0117 -0.0054 0.2312 -0.0322;2561.0 60.0 109776 0.0000 0.0000 0.0000 0.0000 0.0000;1842.0 23.0 109777 -0.0379 0.0066 0.1087 -0.0333 -0.0079;2443.0 63.0 109778 0.0203 -0.0219 0.0593 0.1112 -0.0049;2899.0 140.0 109779 0.0342 -0.0203 0.0072 0.0782 -0.0034;2323.0 91.0 109780 0.0000 0.0000 0.0000 0.0000 0.0000;5253.0 358.0 109782 0.1142 -0.0362 0.0067 0.0170 -0.0026;565.0 5.0 109783 0.0000 0.0000 0.0000 0.0000 0.0000;540.0 15.0 109784 0.0000 0.0000 0.0000 0.0000 0.0000;15901.0 706.0 109684 0.0064 0.0981 -0.0164 0.0782 -0.0013,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 963;109731 889;109740 903;109745 947;109762 918;109763 908;109765 892;109769 909;109770 921;109771 904;109773 928;109774 863;109775 879;109776 925;109777 928;109778 874;109779 904;109780 943;109782 962;109783 844;109784 913;109684 883
data,1242011400,1657419.0;84806.0;1736647.0;61500.0;1745508.0;91010.0,3867.0 222.0 109730 0.0296 0.0506 -0.0404 0.1269 0.0188;7090.0 212.0 109731 0.0304 0.0011 0.0208 0.0932 -0.0018;13575.0 747.0 109740 -0.0141 0.0018 0.0473 -0.0018 -0.0007;11640.0 251.0 109745 -0.0009 -0.0001 -0.0005 -0.0003 0.0400;15845.0 720.0 109762 -0.0051 0.0762 0.0012 -0.0123 -0.0001;12125.0 665.0 109763 0.0210 -0.0084 0.0169 0.0165 -0.0004;6081.0 262.0 109765 0.0573 0.0368 -0.0161 0.1078 0.0313;8586.0 350.0 109769 -0.0222 0.1366 0.0019 0.0162 -0.0063;2306.0 25.0 109770 0.0475 -0.0098 0.0473 0.0151 -0.0039;3182.0 68.0 109771 0.0382 -0.0331 -0.0290 0.1111 -0.0023;4255.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8114.0 560.0 109774 0.0717 0.0309 0.0097 0.0472 -0.0033;8283.0 520.0 109775 -0.0536 0.0307 -0.0183 0.2061 -0.0315;2622.0 64.0 109776 0.0080 -0.0205 0.0334 0.1026 -0.0005;1883.0 25.0 109777 -0.0558 0.0071 0.1140 -0.0443 -0.0106;2506.0 66.0 109778 0.0170 -0.0172 0.0776 0.0837 -0.0085;2934.0 141.0 109779 0.0046 0.0517 0.0072 0.0685 -0.0016;2349.0 91.0 109780 0.0000 0.0000 0.0000 0.0000 0.0000;5285.0 358.0 109782 0.0808 -0.0250 0.0036 0.0160 -0.0024;587.0 5.0 109783 0.0000 0.0000 0.0000 0.0000 0.0000;562.0 15.0 109784 0.0000 0.0000 0.0000 0.0000 0.0000;15951.0 708.0 109684 0.0345 0.0736 -0.0205 0.0772 -0.0029,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 866;109731 946;109740 886;109745 919;109762 940;109763 983;109765 921;109769 913;109770 917;109771 899;109773 925;109774 873;109775 939;109776 895;109777 904;109778 913;109779 892;109780 947;109782 900;109783 873;109784 836;109684 913
data,1242011700,1658302.0;84846.0;1737506.0;61526.0;1746409.0;91035.0,3896.0 222.0 109730 0.0287 0.0403 -0.0324 0.1095 0.0145;7115.0 212.0 109731 0.0262 -0.0013 0.0171 0.0846 -0.0015;13692.0 760.0 109740 0.0076 -0.0437 0.0139 0.2231 0.0013;11660.0 251.0 109745 -0.0006 -0.0001 -0.0006 -0.0001 0.0303;15867.0 720.0 109762 -0.0037 0.0562 0.0007 -0.0100 -0.0001;12166.0 667.0 109763 0.0279 -0.0183 0.0085 0.0723 -0.0001;6175.0 269.0 109765 0.1007 0.0073 0.0073 0.0931 0.0207;8611.0 350.0 109769 -0.0148 0.1069 0.0009 0.0167 -0.0047;2331.0 25.0 109770 0.0429 -0.0090 0.0350 0.0157 -0.0029;3213.0 69.0 109771 0.0563 -0.0286 -0.0310 0.0989 -0.0018;4277.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8147.0 561.0 109774 0.0598 0.0185 0.0068 0.0707 -0.0038;8343.0 524.0 109775 -0.0427 0.0485 -0.0030 0.1875 -0.0299;2659.0 65.0 109776 0.0050 -0.0184 0.0200 0.0950 0.0278;1945.0 29.0 109777 -0.0919 -0.0133 0.0797 0.1186 -0.0083;2536.0 66.0 109778 0.0168 -0.0148 0.0621 0.0742 -0.0069;2992.0 144.0 109779 0.0781 0.0325 -0.0138 0.0478 -0.0047;2367.0 91.0 109780 0.0000 0.0000 0.0000 0.0000 0.0000;5308.0 358.0 109782 0.0716 -0.0203 0.0034 0.0128 -0.0016;608.0 5.0 109783 0.0000 0.0000 0.0000 0.0000 0.0000;594.0 16.0 109784 -0.0081 0.0016 0.0403 -0.0072 -0.0002;16009.0 711.0 109684 0.0697 0.0545 0.0216 0.0494 -0.0039,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 901;109731 929;109740 976;109745 955;109762 848;109763 902;109765 873;109769 912;109770 839;109771 904;109773 978;109774 874;109775 881;109776 922;109777 979;109778 892;109779 898;109780 928;109782 924;109783 862;109784 937;109684 886
data,1242012000,1659205.0;84883.0;1738431.0;61563.0;1747339.0;91081.0,3972.0 227.0 109730 0.0021 0.0405 0.0627 0.1006 0.0111;7139.0 212.0 109731 0.0219 0.0004 0.0149 0.0763 -0.0011;13786.0 767.0 109740 -0.0161 -0.0409 0.0539 0.1741 -0.0051;11688.0 252.0 109745 -0.0104 0.0540 0.0006 -0.0050 0.0250;15885.0 720.0 109762 -0.0027 0.0500 0.0005 -0.0090 -0.0002;12217.0 670.0 109763 0.0397 0.0427 0.0041 0.0679 -0.0008;6235.0 271.0 109765 0.0847 0.0099 0.0336 0.0832 0.0157;8633.0 350.0 109769 -0.0118 0.0952 0.0007 0.0146 -0.0034;2354.0 25.0 109770 0.0362 -0.0069 0.0297 0.0157 -0.0020;3241.0 69.0 109771 0.0496 -0.0273 -0.0255 0.0865 -0.0016;4295.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8174.0 561.0 109774 0.0524 0.0162 0.0061 0.0618 -0.0030;8418.0 528.0 109775 0.0194 0.0296 -0.0121 0.1666 -0.0246;2685.0 65.0 109776 0.0045 -0.0147 0.0176 0.0810 0.0230;1970.0 29.0 109777 -0.0815 -0.0146 0.0682 0.1093 -0.0070;2561.0 66.0 109778 0.0148 -0.0142 0.0530 0.0701 -0.0054;3019.0 144.0 109779 0.0659 0.0288 -0.0123 0.0457 -0.0039;2385.0 91.0 109780 0.0000 0.0000 0.0000 0.0000 0.0000;5342.0 359.0 109782 0.0807 -0.0242 -0.0002 0.0023 -0.0019;686.0 11.0 109783 -0.0522 0.0529 -0.0093 0.1220 -0.0026;631.0 18.0 109784 -0.0130 0.0763 0.0339 -0.0048 -0.0009;16098.0 717.0 109684 0.0960 0.0282 0.0006 0.0703 -0.0064,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 923;109731 838;109740 893;109745 849;109762 905;109763 892;109765 893;109769 882;109770 892;109771 869;109773 1000;109774 918;109775 914;109776 875;109777 921;109778 888;109779 940;109780 914;109782 923;109783 960;109784 952;109684 959
data,1242012300,1660102.0;84913.0;1739319.0;61599.0;1748257.0;91116.0,4006.0 227.0 109730 0.0004 0.0366 0.0554 0.0920 0.0090;7180.0 214.0 109731 -0.0003 -0.0096 0.0077 0.1090 -0.0018;13872.0 772.0 109740 -0.0254 -0.0192 0.0402 0.1679 0.0115;11714.0 253.0 109745 -0.0138 0.0475 0.0375 -0.0079 0.0200;15903.0 720.0 109762 -0.0025 0.0432 0.0004 -0.0075 -0.0001;12293.0 675.0 109763 0.0091 0.0314 -0.0080 0.1232 -0.0031;6305.0 274.0 109765 0.0570 0.0002 0.0267 0.1110 0.0111;8657.0 350.0 109769 -0.0102 0.0828 0.0006 0.0133 -0.0031;2377.0 25.0 109770 0.0315 -0.0061 0.0269 0.0144 -0.0016;3282.0 70.0 109771 0.0518 -0.0274 -0.0242 0.0796 -0.0018;4312.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8203.0 561.0 109774 0.0441 0.0137 0.0062 0.0570 -0.0023;8478.0 530.0 109775 0.0079 0.0399 0.0071 0.1539 -0.0206;2713.0 65.0 109776 0.0025 -0.0133 0.0161 0.0735 0.0190;2033.0 33.0 109777 -0.0875 -0.0099 0.0881 0.0858 -0.0089;2602.0 67.0 109778 0.0114 -0.0113 0.0482 0.0625 0.0174;3048.0 144.0 109779 0.0572 0.0243 -0.0092 0.0413 -0.0031;2413.0 92.0 109780 -0.0088 -0.0045 -0.0018 0.0489 -0.0001;5390.0 361.0 109782 0.0762 -0.0225 0.0260 -0.0032 -0.0019;722.0 13.0 109783 -0.0546 0.0775 -0.0081 0.1090 -0.0031;656.0 18.0 109784 -0.0127 0.0660 0.0299 -0.0041 -0.0006;16152.0 718.0 109684 0.0867 0.0169 -0.0025 0.0664 -0.0064,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 882;109731 900;109740 901;109745 870;109762 923;109763 864;109765 923;109769 903;109770 864;109771 848;109773 933;109774 903;109775 921;109776 911;109777 870;109778 930;109779 959;109780 921;109782 931;109783 962;109784 940;109684 941
data,1242012900,1661009.0;84958.0;1740265.0;61634.0;1749152.0;91141.0,4058.0 230.0 109730 0.0213 0.0336 0.0483 0.0952 0.0064;7202.0 215.0 109731 0.0214 -0.0112 0.0053 0.1005 -0.0017;13927.0 775.0 109740 -0.0202 -0.0300 0.0344 0.1647 0.0123;11738.0 253.0 109745 -0.0126 0.0436 0.0286 -0.0064 0.0180;15932.0 721.0 109762 -0.0054 0.0400 0.0280 -0.0096 -0.0002;12340.0 677.0 109763 0.0154 0.0249 -0.0081 0.1169 0.0154;6411.0 282.0 109765 0.0490 -0.0014 0.0590 0.1093 0.0076;8675.0 350.0 109769 -0.0109 0.0775 0.0006 0.0139 -0.0028;2393.0 25.0 109770 0.0274 -0.0048 0.0262 0.0139 -0.0013;3316.0 71.0 109771 0.0476 -0.0254 -0.0220 0.0749 0.0152;4329.0 134.0 109773 0.0000 0.0000 0.0000 0.0000 0.0000;8302.0 568.0 109774 0.0304 0.0170 0.0707 0.0469 -0.0042;8519.0 531.0 109775 0.0111 0.0358 0.0077 0.1449 -0.0183;2730.0 65.0 109776 0.0017 -0.0121 0.0160 0.0690 0.0168;2083.0 37.0 109777 -0.0913 -0.0091 0.0971 0.0824 -0.0101;2622.0 67.0 109778 0.0087 -0.0098 0.0459 0.0602 0.0155;3176.0 155.0 109779 0.0120 0.0586 -0.0016 0.1193 0.0070;2441.0 93.0 109780 -0.0131 0.0336 -0.0015 0.0462 -0.0002;5412.0 361.0 109782 0.0678 -0.0204 0.0253 -0.0014 -0.0022;742.0 13.0 109783 -0.0533 0.0719 -0.0069 0.1017 -0.0026;673.0 18.0 109784 -0.0127 0.0594 0.0283 -0.0029 -0.0006;16197.0 720.0 109684 0.0822 0.0135 -0.0048 0.0728 -0.0070,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 880;109731 907;109740 896;109745 896;109762 937;109763 899;109765 932;109769 927;109770 925;109771 914;109773 900;109774 891;109775 931;109776 917;109777 941;109778 885;109779 889;109780 907;109782 939;109783 900;109784 913;109684 874
data,1242013200,1661951.0;84987.0;1741125.0;61663.0;1750087.0;91177.0,4115.0 232.0 109730 0.0285 0.0308 0.0445 0.0885 0.0055;7242.0 216.0 109731 0.0078 -0.0127 0.0043 0.1038 -0.0018;14023.0 781.0 109740 -0.0077 -0.0348 0.0350 0.1558 0.0087;11761.0 253.0 109745 -0.0111 0.0391 0.0258 -0.0053 0.0161;15964.0 722.0 109762 -0.0060 0.0370 0.0403 -0.0101 -0.0002;12402.0 680.0 109763 0.0173 0.0203 -0.0096 0.1135 0.0249;6481.0 284.0 109765 0.0467 -0.0029 0.0534 0.1027 0.0061;8701.0 350.0 109769 -0.0093 0.0693 0.0005 0.0125 -0.0022;2415.0 25.0 109770 0.0237 -0.0046 0.0244 0.0136 -0.0011;3379.0 74.0 109771 0.0306 -0.0148 0.0404 0.0607 0.0138;4360.0 135.0 109773 -0.0088 -0.0039 -0.0010 0.0424 -0.0002;8355.0 571.0 109774 0.0202 0.0856 0.0697 0.0314 -0.0046;8559.0 531.0 109775 0.0069 0.0354 0.0098 0.1338 -0.0157;2790.0 68.0 109776 -0.0033 0.0605 0.0165 0.0561 0.0142;2118.0 37.0 109777 -0.0816 -0.0080 0.0883 0.0746 -0.0093;2657.0 68.0 109778 0.0030 0.0239 0.0432 0.0567 0.0152;3206.0 155.0 109779 0.0110 0.0533 -0.0007 0.1100 0.0061;2463.0 93.0 109780 -0.0120 0.0302 -0.0012 0.0405 -0.0002;5439.0 361.0 109782 0.0603 -0.0190 0.0228 -0.0006 -0.0019;767.0 13.0 109783 -0.0495 0.0642 -0.0064 0.0936 -0.0021;717.0 20.0 109784 -0.0250 0.0492 0.0250 0.0618 -0.0008;16246.0 721.0 109684 0.0762 0.0111 -0.0050 0.0677 -0.0073,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109684.0 20000,109730 905;109731 927;109740 911;109745 887;109762 904;109763 859;109765 923;109769 931;109770 873;109771 909;109773 895;109774 920;109775 941;109776 904;109777 882;109778 927;109779 906;109780 882;109782 927;109783 917;109784 929;109684 941
data,1242013500,1662745.0;85012.0;1741970.0;61698.0;1750967.0;91211.0,4136.0 232.0 109730 0.0264 0.0298 0.0417 0.0858 0.0053;7257.0 216.0 109731 0.0072 -0.0122 0.0045 0.0989 -0.0016;14048.0 782.0 109740 -0.0105 -0.0097 0.0333 0.1499 0.0085;11772.0 253.0 109745 -0.0102 0.0363 0.0240 -0.0050 0.0153;16003.0 724.0 109762 -0.0097 0.0348 0.0489 -0.0110 0.0157;12419.0 680.0 109763 0.0171 0.0181 -0.0099 0.1093 0.0238;6543.0 288.0 109765 0.0431 -0.0071 0.0479 0.1113 0.0054;8740.0 352.0 109769 0.0247 0.0652 -0.0020 0.0121 -0.0026;2426.0 25.0 109770 0.0227 -0.0043 0.0230 0.0131 -0.0010;3397.0 74.0 109771 0.0295 -0.0126 0.0375 0.0574 0.0130;4368.0 135.0 109773 -0.0084 -0.0038 -0.0010 0.0408 -0.0001;8380.0 571.0 109774 0.0249 0.0599 0.0647 0.0334 -0.0045;8599.0 533.0 109775 0.0073 0.0329 0.0184 0.1279 0.0053;2808.0 69.0 109776 -0.0070 0.0620 0.0146 0.0647 0.0134;2138.0 37.0 109777 -0.0770 -0.0074 0.0844 0.0696 -0.0087;2682.0 69.0 109778 0.0215 0.0236 0.0382 0.0505 0.0143;3222.0 155.0 109779 0.0101 0.0504 -0.0006 0.1065 0.0059;2475.0 93.0 109780 -0.0115 0.0290 -0.0011 0.0392 -0.0002;5463.0 362.0 109782 0.0542 -0.0161 0.0359 -0.0026 -0.0018;779.0 13.0 109783 -0.0478 0.0613 -0.0058 0.0903 -0.0019;740.0 21.0 109784 -0.0237 0.0489 0.0243 0.0551 0.0154;248.0 6.0 109785 -0.0194 0.1065 -0.0102 0.0606 -0.0021;16311.0 725.0 109684 0.0741 0.0080 0.0170 0.0701 -0.0077,109730.0 20000;109731.0 20000;109740.0 20000;109745.0 20000;109762.0 20000;109763.0 20000;109765.0 20000;109769.0 20000;109770.0 20000;109771.0 20000;109773.0 20000;109774.0 20000;109775.0 20000;109776.0 20000;109777.0 20000;109778.0 20000;109779.0 20000;109780.0 20000;109782.0 20000;109783.0 20000;109784.0 20000;109785.0 11023;109684.0 20000,109730 891;109731 893;109740 921;109745 961;109762 940;109763 620;109765 882;109769 866;109770 902;109771 869;109773 918;109774 853;109775 920;109776 933;109777 897;109778 945;109779 923;109780 921;109782 921;109783 911;109784 913;109785 328;109684 872
