
New Run at  11/14/2014 21:30:59
, Time, UCBLearnAccesses; UCBClicks; randomLearnAccesses; randomClicks; greedyLearnAccesses; greedyClicks, Article Access; Clicks; ID; Theta, ID; epochArticles, ID ;epochSelectedArticles 
data,1241444400,229902.0;10128.0;236690.0;7167.0;238298.0;9463.0,2791.0 16.0 109536 0.0190 -0.0032 -0.0021 -0.0045 0.0061;5016.0 127.0 109476 0.0147 0.0158 -0.0034 0.0323 0.0070;8522.0 412.0 109574 0.0306 0.0481 0.0006 0.0362 0.0031;7883.0 267.0 109575 0.0083 0.0609 0.0185 0.0650 0.0129;13774.0 782.0 109576 -0.0359 0.0108 0.0544 0.1294 0.0141;6493.0 275.0 109577 0.0109 0.0439 0.0232 0.0368 0.0009;3521.0 50.0 109578 0.0169 0.0494 0.0171 0.0265 0.0076;3766.0 75.0 109580 0.0011 0.0367 0.0292 0.0460 0.0033;5954.0 170.0 109517 -0.0245 -0.0042 0.0665 0.0717 0.0044;31621.0 2128.0 109582 -0.0173 0.0480 0.1034 0.1161 -0.0093;3819.0 82.0 109581 0.0324 0.0440 -0.0087 0.0651 -0.0026;10627.0 443.0 109584 0.0096 0.0286 0.0378 0.0550 0.0058;10334.0 648.0 109585 -0.0256 0.0822 -0.0095 0.1194 -0.0050;2768.0 27.0 109586 0.0017 0.0314 -0.0024 0.0427 0.0022;4031.0 103.0 109588 0.0260 0.0151 -0.0106 0.0713 0.0040;3181.0 159.0 109591 0.0375 0.0597 0.0336 0.1015 0.0030;3922.0 200.0 109592 0.0506 0.0594 0.0242 0.0950 0.0030;1908.0 45.0 109593 0.0124 0.0426 0.0405 0.0613 0.0087;2996.0 28.0 109583 0.0254 0.0224 0.0069 0.0348 0.0049;5918.0 125.0 109524 -0.0161 0.0009 0.0469 -0.0049 0.0083,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 948;109476 1027;109574 1003;109575 1010;109576 1005;109577 985;109578 1017;109580 1040;109517 985;109582 976;109581 973;109584 1009;109585 1005;109586 979;109588 1032;109591 998;109592 1025;109593 995;109583 1000;109524 988
data,1241444700,230883.0;10185.0;237717.0;7195.0;239333.0;9498.0,2803.0 16.0 109536 0.0190 -0.0032 -0.0021 -0.0044 0.0061;5031.0 127.0 109476 0.0144 0.0157 -0.0034 0.0320 0.0069;1928.0 45.0 109593 0.0116 0.0421 0.0405 0.0612 0.0086;8535.0 412.0 109574 0.0306 0.0474 0.0006 0.0361 0.0031;7909.0 267.0 109575 0.0084 0.0599 0.0188 0.0639 0.0128;13823.0 784.0 109576 -0.0350 0.0101 0.0548 0.1281 0.0143;6506.0 275.0 109577 0.0108 0.0433 0.0232 0.0365 0.0008;5969.0 170.0 109517 -0.0251 -0.0041 0.0665 0.0718 0.0043;3782.0 75.0 109580 0.0013 0.0360 0.0292 0.0451 0.0033;3835.0 82.0 109581 0.0317 0.0432 -0.0083 0.0646 -0.0026;32001.0 2165.0 109582 -0.0149 0.0415 0.1018 0.1204 -0.0096;3010.0 28.0 109583 0.0253 0.0222 0.0071 0.0341 0.0049;10645.0 443.0 109584 0.0092 0.0280 0.0378 0.0547 0.0057;10406.0 652.0 109585 -0.0219 0.0796 -0.0092 0.1167 -0.0051;2784.0 27.0 109586 0.0019 0.0307 -0.0024 0.0417 0.0021;4049.0 103.0 109588 0.0259 0.0147 -0.0102 0.0699 0.0040;3367.0 171.0 109591 0.0395 0.0594 0.0338 0.1015 0.0038;3974.0 202.0 109592 0.0499 0.0599 0.0242 0.0947 0.0029;5933.0 125.0 109524 -0.0162 0.0008 0.0469 -0.0048 0.0082;3536.0 50.0 109578 0.0169 0.0484 0.0171 0.0264 0.0075,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 995;109476 970;109593 976;109574 1004;109575 982;109576 989;109577 1014;109517 965;109580 984;109581 1001;109582 996;109583 1029;109584 1041;109585 1001;109586 998;109588 1003;109591 1008;109592 996;109524 1021;109578 1027
data,1241444700,231856.0;10242.0;238720.0;7230.0;240282.0;9533.0,2816.0 16.0 109536 0.0186 -0.0031 -0.0021 -0.0042 0.0060;5046.0 127.0 109476 0.0142 0.0152 -0.0033 0.0317 0.0068;8558.0 413.0 109574 0.0287 0.0459 0.0002 0.0432 0.0031;7931.0 267.0 109575 0.0082 0.0586 0.0189 0.0638 0.0127;13873.0 785.0 109576 -0.0334 0.0095 0.0554 0.1263 0.0146;6520.0 275.0 109577 0.0105 0.0424 0.0233 0.0362 0.0008;5982.0 170.0 109517 -0.0248 -0.0041 0.0667 0.0703 0.0043;3795.0 75.0 109580 0.0011 0.0357 0.0293 0.0447 0.0032;3864.0 83.0 109581 0.0303 0.0456 -0.0078 0.0643 -0.0025;32373.0 2201.0 109582 -0.0172 0.0434 0.1026 0.1204 -0.0099;3026.0 28.0 109583 0.0244 0.0218 0.0072 0.0345 0.0048;10659.0 443.0 109584 0.0093 0.0278 0.0379 0.0538 0.0056;10475.0 659.0 109585 -0.0221 0.0777 -0.0101 0.1183 -0.0051;2797.0 27.0 109586 0.0018 0.0303 -0.0023 0.0412 0.0021;4062.0 103.0 109588 0.0253 0.0144 -0.0100 0.0695 0.0040;3571.0 182.0 109591 0.0431 0.0574 0.0324 0.0997 0.0046;4010.0 202.0 109592 0.0496 0.0555 0.0243 0.0949 0.0030;1942.0 45.0 109593 0.0120 0.0411 0.0405 0.0603 0.0085;5948.0 125.0 109524 -0.0164 0.0008 0.0469 -0.0047 0.0081;3551.0 50.0 109578 0.0164 0.0481 0.0172 0.0263 0.0074,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 975;109476 988;109574 970;109575 1031;109576 987;109577 1005;109517 957;109580 1042;109581 966;109582 966;109583 1081;109584 966;109585 1065;109586 1010;109588 1024;109591 1030;109592 958;109593 976;109524 1007;109578 996
data,1241445000,232883.0;10300.0;239669.0;7265.0;241248.0;9566.0,2824.0 16.0 109536 0.0184 -0.0031 -0.0020 -0.0042 0.0060;5052.0 127.0 109476 0.0142 0.0151 -0.0032 0.0312 0.0068;8578.0 414.0 109574 0.0280 0.0494 0.0006 0.0419 0.0030;7943.0 267.0 109575 0.0085 0.0580 0.0190 0.0631 0.0127;13992.0 789.0 109576 -0.0328 0.0094 0.0559 0.1254 0.0156;6528.0 275.0 109577 0.0103 0.0419 0.0233 0.0359 0.0008;3563.0 50.0 109578 0.0163 0.0472 0.0172 0.0258 0.0074;3802.0 75.0 109580 0.0011 0.0353 0.0293 0.0442 0.0032;5990.0 170.0 109517 -0.0251 -0.0041 0.0668 0.0698 0.0043;32787.0 2238.0 109582 -0.0188 0.0432 0.1016 0.1222 -0.0100;3878.0 83.0 109581 0.0306 0.0445 -0.0076 0.0633 -0.0025;10667.0 443.0 109584 0.0092 0.0273 0.0379 0.0534 0.0056;10543.0 664.0 109585 -0.0226 0.0794 -0.0092 0.1162 -0.0052;2805.0 27.0 109586 0.0021 0.0300 -0.0022 0.0402 0.0021;5973.0 127.0 109524 0.0045 -0.0003 0.0462 -0.0092 0.0080;3739.0 188.0 109591 0.0402 0.0564 0.0324 0.1000 0.0043;4093.0 204.0 109592 0.0480 0.0538 0.0243 0.0948 0.0030;1952.0 45.0 109593 0.0120 0.0401 0.0405 0.0600 0.0085;3034.0 28.0 109583 0.0245 0.0216 0.0073 0.0336 0.0048;4083.0 104.0 109588 0.0240 0.0135 -0.0102 0.0717 0.0040,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 997;109476 1008;109574 1011;109575 1060;109576 1009;109577 979;109578 988;109580 1001;109517 976;109582 1037;109581 961;109584 1001;109585 1007;109586 980;109524 956;109591 1053;109592 952;109593 991;109583 1045;109588 988
data,1241445300,233866.0;10365.0;240624.0;7295.0;242225.0;9601.0,2830.0 16.0 109536 0.0181 -0.0030 -0.0020 -0.0041 0.0059;5068.0 128.0 109476 0.0139 0.0151 -0.0032 0.0308 0.0079;8598.0 415.0 109574 0.0262 0.0536 0.0012 0.0406 0.0030;7961.0 267.0 109575 0.0081 0.0580 0.0191 0.0624 0.0126;14055.0 793.0 109576 -0.0322 0.0089 0.0556 0.1258 0.0153;6537.0 275.0 109577 0.0102 0.0415 0.0234 0.0351 0.0008;3586.0 52.0 109578 0.0142 0.0576 0.0176 0.0245 0.0073;3897.0 83.0 109581 0.0299 0.0443 -0.0072 0.0623 -0.0024;6009.0 171.0 109517 -0.0192 -0.0044 0.0668 0.0687 0.0042;33217.0 2285.0 109582 -0.0200 0.0450 0.1040 0.1211 -0.0106;3044.0 28.0 109583 0.0240 0.0213 0.0074 0.0335 0.0048;10675.0 443.0 109584 0.0089 0.0270 0.0380 0.0535 0.0056;10570.0 664.0 109585 -0.0221 0.0788 -0.0085 0.1145 -0.0052;2857.0 28.0 109586 0.0020 0.0296 -0.0022 0.0402 0.0034;4098.0 104.0 109588 0.0232 0.0135 -0.0099 0.0713 0.0039;3838.0 192.0 109591 0.0386 0.0550 0.0326 0.1006 0.0042;4177.0 206.0 109592 0.0471 0.0523 0.0245 0.0941 0.0030;1981.0 46.0 109593 0.0150 0.0398 0.0403 0.0590 0.0084;5991.0 127.0 109524 0.0030 -0.0002 0.0462 -0.0089 0.0080;3820.0 76.0 109580 -0.0001 0.0411 0.0296 0.0436 0.0032,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 923;109476 976;109574 1017;109575 1026;109576 981;109577 1019;109578 1067;109581 1020;109517 972;109582 1021;109583 1046;109584 999;109585 953;109586 965;109588 1036;109591 978;109592 968;109593 1015;109524 1027;109580 991
data,1241445600,234927.0;10416.0;241608.0;7327.0;243229.0;9629.0,2841.0 16.0 109536 0.0177 -0.0029 -0.0020 -0.0040 0.0059;5113.0 128.0 109476 0.0137 0.0152 -0.0032 0.0304 0.0075;8617.0 416.0 109574 0.0253 0.0532 0.0007 0.0454 0.0029;7980.0 267.0 109575 0.0084 0.0576 0.0193 0.0613 0.0126;14145.0 798.0 109576 -0.0365 0.0247 0.0567 0.1245 0.0149;6547.0 275.0 109577 0.0099 0.0415 0.0234 0.0348 0.0008;3643.0 55.0 109578 0.0105 0.0642 0.0183 0.0234 0.0072;3831.0 76.0 109580 -0.0002 0.0411 0.0296 0.0432 0.0031;6032.0 171.0 109517 -0.0204 -0.0042 0.0670 0.0675 0.0041;33623.0 2316.0 109582 -0.0182 0.0447 0.1037 0.1175 -0.0110;3054.0 28.0 109583 0.0237 0.0214 0.0075 0.0332 0.0047;10692.0 443.0 109584 0.0089 0.0270 0.0381 0.0522 0.0055;10610.0 666.0 109585 -0.0227 0.0783 -0.0079 0.1137 -0.0052;2867.0 28.0 109586 0.0021 0.0297 -0.0022 0.0392 0.0034;4119.0 105.0 109588 0.0225 0.0128 -0.0102 0.0729 0.0039;3903.0 192.0 109591 0.0366 0.0541 0.0330 0.0993 0.0042;4308.0 212.0 109592 0.0476 0.0499 0.0247 0.0934 0.0029;2003.0 46.0 109593 0.0142 0.0396 0.0403 0.0584 0.0083;6004.0 127.0 109524 0.0024 -0.0002 0.0462 -0.0088 0.0079;3938.0 85.0 109581 0.0333 0.0423 -0.0082 0.0620 -0.0025,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 990;109476 963;109574 968;109575 1016;109576 1008;109577 1007;109578 1030;109580 923;109517 1011;109582 998;109583 977;109584 1051;109585 1051;109586 992;109588 1018;109591 986;109592 1014;109593 1026;109524 935;109581 1036
data,1241445900,235971.0;10482.0;242587.0;7357.0;244231.0;9673.0,2850.0 16.0 109536 0.0175 -0.0029 -0.0019 -0.0039 0.0059;5123.0 128.0 109476 0.0134 0.0150 -0.0031 0.0305 0.0075;8629.0 416.0 109574 0.0253 0.0527 0.0008 0.0448 0.0029;7996.0 267.0 109575 0.0075 0.0576 0.0194 0.0616 0.0125;14314.0 815.0 109576 -0.0392 0.0299 0.0561 0.1262 0.0146;6555.0 275.0 109577 0.0097 0.0415 0.0234 0.0348 0.0008;3654.0 55.0 109578 0.0106 0.0629 0.0182 0.0236 0.0072;3841.0 76.0 109580 -0.0004 0.0408 0.0296 0.0432 0.0031;3972.0 86.0 109581 0.0337 0.0423 -0.0082 0.0613 -0.0025;34008.0 2350.0 109582 -0.0156 0.0451 0.1028 0.1176 -0.0103;3066.0 28.0 109583 0.0235 0.0210 0.0076 0.0329 0.0047;10704.0 443.0 109584 0.0084 0.0268 0.0381 0.0523 0.0055;10631.0 667.0 109585 -0.0233 0.0782 -0.0076 0.1135 -0.0052;2876.0 28.0 109586 0.0020 0.0297 -0.0021 0.0392 0.0033;4135.0 105.0 109588 0.0219 0.0128 -0.0100 0.0726 0.0038;3923.0 192.0 109591 0.0362 0.0537 0.0330 0.0991 0.0041;4478.0 222.0 109592 0.0494 0.0483 0.0240 0.0926 0.0028;2024.0 46.0 109593 0.0135 0.0396 0.0402 0.0579 0.0083;6091.0 130.0 109524 0.0023 0.0244 0.0459 -0.0081 0.0085;6044.0 171.0 109517 -0.0209 -0.0042 0.0670 0.0676 0.0041,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 995;109476 1024;109574 989;109575 1004;109576 973;109577 1019;109578 1093;109580 945;109581 964;109582 1015;109583 946;109584 971;109585 993;109586 1004;109588 1041;109591 964;109592 1014;109593 1045;109524 1028;109517 973
data,1241446200,236989.0;10537.0;243524.0;7383.0;245250.0;9716.0,2868.0 16.0 109536 0.0169 -0.0028 -0.0019 -0.0037 0.0058;5141.0 128.0 109476 0.0131 0.0147 -0.0030 0.0302 0.0074;8656.0 417.0 109574 0.0246 0.0542 0.0009 0.0446 0.0029;8019.0 267.0 109575 0.0077 0.0567 0.0195 0.0609 0.0124;14436.0 822.0 109576 -0.0377 0.0297 0.0566 0.1242 0.0144;6572.0 275.0 109577 0.0094 0.0408 0.0235 0.0343 0.0008;3669.0 55.0 109578 0.0107 0.0620 0.0182 0.0235 0.0071;3857.0 76.0 109580 -0.0004 0.0404 0.0297 0.0424 0.0031;3990.0 86.0 109581 0.0329 0.0418 -0.0079 0.0611 -0.0025;34395.0 2385.0 109582 -0.0140 0.0461 0.1023 0.1179 -0.0107;6061.0 171.0 109517 -0.0212 -0.0039 0.0671 0.0664 0.0040;10724.0 443.0 109584 0.0078 0.0268 0.0382 0.0516 0.0055;10655.0 668.0 109585 -0.0244 0.0783 -0.0074 0.1132 -0.0052;2893.0 28.0 109586 0.0019 0.0290 -0.0021 0.0388 0.0033;4164.0 106.0 109588 0.0209 0.0200 -0.0095 0.0716 0.0038;3948.0 192.0 109591 0.0356 0.0530 0.0331 0.0990 0.0040;4643.0 232.0 109592 0.0490 0.0477 0.0230 0.0935 0.0034;2042.0 46.0 109593 0.0127 0.0392 0.0402 0.0578 0.0082;3085.0 28.0 109583 0.0227 0.0207 0.0078 0.0326 0.0047;6114.0 130.0 109524 0.0016 0.0239 0.0459 -0.0078 0.0084,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 998;109476 976;109574 1004;109575 1053;109576 985;109577 994;109578 997;109580 966;109581 1001;109582 1010;109517 951;109584 1045;109585 979;109586 962;109588 1040;109591 1007;109592 1019;109593 983;109583 1011;109524 1019
data,1241446200,238022.0;10593.0;244533.0;7423.0;246237.0;9763.0,2880.0 16.0 109536 0.0165 -0.0027 -0.0018 -0.0036 0.0057;5174.0 130.0 109476 0.0100 0.0129 -0.0028 0.0444 0.0073;8677.0 417.0 109574 0.0236 0.0535 0.0011 0.0450 0.0028;8045.0 267.0 109575 0.0071 0.0560 0.0195 0.0609 0.0123;14476.0 823.0 109576 -0.0377 0.0276 0.0567 0.1239 0.0142;6609.0 277.0 109577 0.0072 0.0500 0.0239 0.0331 0.0008;3685.0 55.0 109578 0.0102 0.0614 0.0183 0.0235 0.0070;3873.0 76.0 109580 -0.0006 0.0397 0.0298 0.0421 0.0031;4009.0 86.0 109581 0.0321 0.0410 -0.0076 0.0611 -0.0024;34800.0 2420.0 109582 -0.0136 0.0456 0.1026 0.1166 -0.0110;3103.0 28.0 109583 0.0220 0.0207 0.0079 0.0325 0.0046;10749.0 444.0 109584 0.0064 0.0258 0.0378 0.0555 0.0054;10732.0 674.0 109585 -0.0254 0.0761 -0.0079 0.1144 -0.0053;2904.0 28.0 109586 0.0017 0.0290 -0.0021 0.0389 0.0033;6127.0 130.0 109524 0.0015 0.0235 0.0460 -0.0077 0.0083;3974.0 192.0 109591 0.0351 0.0525 0.0332 0.0984 0.0040;4821.0 241.0 109592 0.0475 0.0473 0.0229 0.0948 0.0035;2064.0 46.0 109593 0.0124 0.0387 0.0402 0.0572 0.0081;6077.0 171.0 109517 -0.0217 -0.0039 0.0671 0.0665 0.0039;4186.0 106.0 109588 0.0203 0.0191 -0.0093 0.0714 0.0038,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 978;109476 1018;109574 1016;109575 957;109576 1020;109577 1006;109578 996;109580 991;109581 987;109582 1057;109583 1011;109584 1031;109585 998;109586 1018;109524 1001;109591 987;109592 980;109593 974;109517 956;109588 1018
data,1241446500,239006.0;10637.0;245537.0;7458.0;247277.0;9809.0,2896.0 16.0 109536 0.0160 -0.0026 -0.0018 -0.0034 0.0057;5186.0 130.0 109476 0.0101 0.0128 -0.0027 0.0440 0.0072;8693.0 417.0 109574 0.0234 0.0527 0.0013 0.0445 0.0028;8069.0 267.0 109575 0.0071 0.0549 0.0197 0.0603 0.0122;14549.0 828.0 109576 -0.0336 0.0260 0.0570 0.1225 0.0142;6624.0 277.0 109577 0.0073 0.0486 0.0237 0.0330 0.0008;3703.0 55.0 109578 0.0103 0.0598 0.0183 0.0233 0.0070;3886.0 76.0 109580 -0.0006 0.0390 0.0298 0.0417 0.0030;6096.0 171.0 109517 -0.0217 -0.0037 0.0673 0.0649 0.0039;35178.0 2448.0 109582 -0.0133 0.0443 0.1029 0.1132 -0.0112;3118.0 28.0 109583 0.0216 0.0201 0.0080 0.0324 0.0046;10761.0 444.0 109584 0.0064 0.0256 0.0379 0.0548 0.0053;10785.0 675.0 109585 -0.0242 0.0739 -0.0072 0.1124 -0.0052;2921.0 28.0 109586 0.0019 0.0281 -0.0020 0.0380 0.0032;6145.0 130.0 109524 0.0009 0.0233 0.0459 -0.0075 0.0083;4069.0 196.0 109591 0.0337 0.0522 0.0334 0.0985 0.0039;4908.0 242.0 109592 0.0462 0.0478 0.0236 0.0934 0.0034;2088.0 48.0 109593 0.0208 0.0379 0.0386 0.0560 0.0079;4061.0 88.0 109581 0.0304 0.0452 -0.0070 0.0606 -0.0023;4213.0 107.0 109588 0.0230 0.0182 -0.0097 0.0703 0.0037,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 1003;109476 1010;109574 954;109575 954;109576 1001;109577 997;109578 997;109580 948;109517 959;109582 1014;109583 972;109584 1025;109585 1023;109586 1035;109524 1047;109591 993;109592 1027;109593 1004;109581 1054;109588 983
data,1241446800,239993.0;10699.0;246495.0;7483.0;248290.0;9854.0,2930.0 17.0 109536 0.0159 -0.0026 -0.0019 -0.0034 0.0066;5198.0 130.0 109476 0.0098 0.0126 -0.0027 0.0440 0.0071;8741.0 420.0 109574 0.0225 0.0585 0.0016 0.0432 0.0028;8086.0 267.0 109575 0.0070 0.0547 0.0197 0.0599 0.0121;4072.0 88.0 109581 0.0306 0.0449 -0.0068 0.0597 -0.0023;6633.0 277.0 109577 0.0073 0.0482 0.0238 0.0326 0.0008;3716.0 55.0 109578 0.0101 0.0594 0.0182 0.0232 0.0069;3897.0 76.0 109580 -0.0006 0.0387 0.0298 0.0414 0.0030;6110.0 171.0 109517 -0.0219 -0.0037 0.0673 0.0645 0.0038;35517.0 2475.0 109582 -0.0114 0.0449 0.1027 0.1117 -0.0117;3127.0 28.0 109583 0.0214 0.0201 0.0080 0.0325 0.0045;10798.0 446.0 109584 0.0159 0.0239 0.0374 0.0520 0.0052;10817.0 676.0 109585 -0.0249 0.0736 -0.0069 0.1119 -0.0052;2928.0 28.0 109586 0.0020 0.0278 -0.0020 0.0380 0.0032;6153.0 130.0 109524 0.0009 0.0230 0.0459 -0.0074 0.0082;14700.0 842.0 109576 -0.0367 0.0355 0.0564 0.1232 0.0142;4132.0 202.0 109591 0.0306 0.0513 0.0317 0.1039 0.0037;5002.0 249.0 109592 0.0485 0.0460 0.0227 0.0935 0.0031;2134.0 48.0 109593 0.0164 0.0374 0.0390 0.0564 0.0079;4245.0 108.0 109588 0.0244 0.0176 -0.0101 0.0701 0.0036,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000,109536 1024;109476 997;109574 1004;109575 1003;109581 974;109577 1000;109578 1010;109580 969;109517 1061;109582 993;109583 1001;109584 1058;109585 980;109586 966;109524 968;109576 1000;109591 1024;109592 1009;109593 988;109588 971
data,1241447100,240728.0;10740.0;247365.0;7517.0;249334.0;9897.0,2954.0 17.0 109536 0.0159 -0.0026 -0.0019 -0.0034 0.0064;5203.0 130.0 109476 0.0100 0.0125 -0.0027 0.0435 0.0071;8743.0 420.0 109574 0.0226 0.0582 0.0015 0.0432 0.0027;8095.0 267.0 109575 0.0074 0.0540 0.0197 0.0596 0.0121;14737.0 842.0 109576 -0.0355 0.0336 0.0563 0.1220 0.0142;6636.0 277.0 109577 0.0074 0.0478 0.0238 0.0326 0.0008;3719.0 55.0 109578 0.0102 0.0590 0.0182 0.0233 0.0069;3917.0 77.0 109580 -0.0005 0.0383 0.0297 0.0414 0.0042;4077.0 88.0 109581 0.0307 0.0444 -0.0069 0.0597 -0.0023;35676.0 2487.0 109582 -0.0116 0.0450 0.1029 0.1105 -0.0117;6113.0 171.0 109517 -0.0217 -0.0037 0.0673 0.0641 0.0038;10895.0 451.0 109584 0.0262 0.0224 0.0344 0.0537 0.0051;10828.0 677.0 109585 -0.0248 0.0737 -0.0070 0.1122 -0.0052;2931.0 28.0 109586 0.0020 0.0274 -0.0020 0.0380 0.0032;4251.0 108.0 109588 0.0247 0.0172 -0.0100 0.0697 0.0036;4230.0 209.0 109591 0.0305 0.0555 0.0317 0.1019 0.0036;5030.0 249.0 109592 0.0477 0.0457 0.0230 0.0935 0.0031;2139.0 48.0 109593 0.0165 0.0369 0.0390 0.0565 0.0079;189.0 13.0 109594 -0.0617 0.0007 -0.0183 0.2948 0.0036;3132.0 28.0 109583 0.0216 0.0197 0.0080 0.0321 0.0045;6176.0 132.0 109524 -0.0025 0.0209 0.0454 0.0230 0.0081,109536.0 20000;109476.0 20000;109577.0 20000;109574.0 20000;109575.0 20000;109576.0 20000;109580.0 20000;109578.0 20000;109591.0 20000;109581.0 20000;109517.0 20000;109582.0 20000;109583.0 20000;109584.0 20000;109585.0 20000;109586.0 20000;109588.0 20000;109593.0 20000;109592.0 20000;109524.0 20000;109594.0 8787,109536 978;109476 1008;109574 995;109575 982;109576 812;109577 933;109578 980;109580 1047;109581 1045;109582 1022;109517 1032;109584 991;109585 1061;109586 1039;109588 997;109591 958;109592 1026;109593 968;109594 189;109583 992;109524 945
